,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
355,prettymaps,marceloprates/prettymaps,geospatial-data,,{},23.0,A simple python library to draw pretty maps from OpenStreetMap data.,9,False,prettymaps,conda-forge/prettymaps,,,,74.0,74.0,https://pypi.org/project/prettymaps,3423.0,3633.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:24.113,2025-06-11 22:55:39.146,2025-06-11 22:55:39.146000,11781.0,7.0,,,,,,3.0,,,,,,,,,,,
356,TensorTrade,tensortrade-org/tensortrade,financial-data,,{},62.0,"TensorTrade: A reinforcement learning library for training, evaluating, and deploying robust trading agents.",9,False,tensortrade,conda-forge/tensortrade,,,,74.0,74.0,https://pypi.org/project/tensortrade,1192.0,1301.0,https://anaconda.org/conda-forge/tensortrade,2021-04-21 17:04:20.505,2026-02-09 18:23:25.158,2026-02-09 18:23:25.158000,7143.0,3.0,,,,,,3.0,,,,,,,,,,,
357,IB-insync,erdewit/ib_insync,financial-data,,{},36.0,Python sync/async framework for Interactive Brokers API.,9,False,ib_insync,conda-forge/ib-insync,,,,,,https://pypi.org/project/ib_insync,935672.0,936601.0,https://anaconda.org/conda-forge/ib-insync,2019-07-23 15:47:08.281,2025-04-22 14:57:08.534,2025-04-22 14:57:08.534000,79939.0,22.0,,,,,,3.0,,,,,,,,,,,
358,mljar-supervised,mljar/mljar-supervised,hyperopt,,{},30.0,Automated Machine Learning Pipeline with Feature Engineering and Hyper-Parameters Tuning.,9,False,mljar-supervised,conda-forge/mljar-supervised,,,,176.0,176.0,https://pypi.org/project/mljar-supervised,,1192.0,https://anaconda.org/conda-forge/mljar-supervised,2021-06-09 11:24:39.196,2026-05-29 16:26:31.878,2026-05-29 16:26:31.878000,75105.0,29.0,,,,,,3.0,,,,,,,,,,,
359,ml-metadata,google/ml-metadata,ml-experiments,,{},24.0,,9,False,ml-metadata,,,,,742.0,742.0,https://pypi.org/project/ml-metadata,36530.0,36530.0,,,,,,,,,,,,3.0,,,,,,,,,,,
360,SKLL,EducationalTestingService/skll,ml-experiments,,{},39.0,SciKit-Learn Laboratory makes it easier to run machine learning experiments with scikit-learn.,9,False,skll,conda-forge/skll,,,['sklearn'],50.0,50.0,https://pypi.org/project/skll,1967.0,2507.0,https://anaconda.org/conda-forge/skll,2021-11-29 23:26:59.283,2025-04-22 14:58:06.094,2025-04-22 14:58:06.094000,31351.0,9.0,,,,,,3.0,,,,,,,,,,,
361,trl,huggingface/trl,reinforcement-learning,,{},521.0,,9,False,trl,,,,,1.0,1.0,https://pypi.org/project/trl,3807608.0,3807608.0,,,,,,,,,,,,2.0,,,,,,,,,,,
362,RLax,deepmind/rlax,reinforcement-learning,,{},24.0,,9,False,rlax,,,,['jax'],448.0,448.0,https://pypi.org/project/rlax,49061.0,49061.0,,,,,,,,,,,,2.0,,,,,,,,,,,
363,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,{},60.0,,9,False,vizdoom,,,,,358.0,358.0,https://pypi.org/project/vizdoom,11905.0,11905.0,,,,,,,,,,,,2.0,,,,,,,,,,,
364,Elephas,danielenricocahall/elephas,distributed-ml,,{},30.0,Deep learning on Spark with Keras.,9,False,elephas,conda-forge/elephas,,,"['keras', 'spark']",79.0,79.0,https://pypi.org/project/elephas,1518.0,1773.0,https://anaconda.org/conda-forge/elephas,2019-08-19 17:33:26.070,2025-04-22 14:57:10.644,2025-04-22 14:57:10.644000,21735.0,4.0,,,,,,3.0,,,,,,,,,,,
365,tsai,timeseriesAI/tsai,time-series-data,,{},25.0,,9,False,tsai,conda-forge/tsai,,,,288.0,288.0,https://pypi.org/project/tsai,14670.0,14670.0,https://anaconda.org/conda-forge/tsai,,,,,,,,,,,3.0,,,,,,,,,,,
366,TSFEL,fraunhoferportugal/tsfel,time-series-data,,{},21.0,,9,False,tsfel,,,,,226.0,226.0,https://pypi.org/project/tsfel,37773.0,37773.0,,,,,,,,,,,,3.0,,,,,,,,,,,
367,voyager,spotify/voyager,nn-search,,{},8.0,,9,False,voyager,,,,,243.0,243.0,https://pypi.org/project/voyager,179407.0,179407.0,,,,,,,,,,,,3.0,,,,,,,,,,,
368,Recommenders,microsoft/recommenders,recommender-systems,,{},154.0,,9,False,recommenders,,,,,181.0,181.0,https://pypi.org/project/recommenders,14075.0,14075.0,,,,,,,,,,,,2.0,,,,,,,,,,,
369,Madmom,CPJKU/madmom,audio,,{},24.0,,9,False,madmom,,,,,538.0,538.0,https://pypi.org/project/madmom,13672.0,13672.0,,,,,,,,,,,,3.0,,,,,,,,,,,
370,nnAudio,KinWaiCheuk/nnAudio,audio,,{},17.0,,9,False,nnAudio,,,,,464.0,464.0,https://pypi.org/project/nnAudio,163675.0,163675.0,,,,,,,,,,,,3.0,,,,,,,,,,,
371,torchaudio,pytorch/audio,audio,,{},251.0,,9,False,torchaudio,,,,['pytorch'],,,https://pypi.org/project/torchaudio,7805690.0,7805690.0,,,,,,,,,,,,3.0,,,,,,,,,,,
372,DDSP,magenta/ddsp,audio,,{},36.0,Differentiable Digital Signal Processing.,9,False,ddsp,conda-forge/ddsp,,,['tensorflow'],74.0,74.0,https://pypi.org/project/ddsp,1349.0,1737.0,https://anaconda.org/conda-forge/ddsp,2020-06-03 13:14:40.638,2025-04-22 14:57:27.526,2025-04-22 14:57:27.526000,29118.0,3.0,,,,,,3.0,,,,,,,,,,,
373,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,{},94.0,Machine learning in FPGAs using HLS.,9,False,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",59.0,59.0,https://pypi.org/project/hls4ml,1975.0,2171.0,https://anaconda.org/conda-forge/hls4ml,2020-09-29 21:06:25.423,2025-04-22 14:57:36.962,2025-04-22 14:57:36.962000,14174.0,4.0,,,,,,3.0,,,,,,,,,,,
374,Baal,baal-org/baal,probabilistics,,{},25.0,Library for bayesian active learning.,9,False,baal,conda-forge/baal,,,,76.0,76.0,https://pypi.org/project/baal,1160.0,1425.0,https://anaconda.org/conda-forge/baal,2021-01-20 20:35:22.269,2025-04-22 14:57:44.821,2025-04-22 14:57:44.821000,18059.0,5.0,,,,,,3.0,,,,,,,,,,,
375,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,{},35.0,PyTorch Extension Library of Optimized Scatter Operations.,9,False,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],,,https://pypi.org/project/torch-scatter,46858.0,65865.0,https://anaconda.org/conda-forge/pytorch_scatter,2020-06-01 16:15:18.085,2026-07-29 06:46:10.545,2026-07-29 06:46:10.545000,1425556.0,8.0,,,,,,2.0,,,,,,,,,,,
376,tensorflow-hub,tensorflow/hub,tensorflow-utils,,{},108.0,A library for transfer learning by reusing parts of TensorFlow models.,9,False,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],,,https://pypi.org/project/tensorflow-hub,1631897.0,1633833.0,https://anaconda.org/conda-forge/tensorflow-hub,2020-08-24 16:43:33.174,2025-04-22 14:56:51.855,2025-04-22 14:56:51.855000,141375.0,15.0,,,,,,2.0,,,,,,,,,,,
377,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,{},7.0,,9,False,iterative-stratification,,,,['sklearn'],650.0,650.0,https://pypi.org/project/iterative-stratification,120749.0,120749.0,,,,,,,,,,,,3.0,,,,,,,,,,,
378,modAL,modAL-python/modAL,others,,{},21.0,,9,False,modAL,,,,['sklearn'],,,https://pypi.org/project/modAL,73654450.0,73654450.0,,,,,,,,,,,,3.0,,,,,,,,,,,
379,pysc2,deepmind/pysc2,others,,{},39.0,,9,False,pysc2,,,,,985.0,985.0,https://pypi.org/project/pysc2,3645.0,3645.0,,,,,,,,,,,,3.0,,,,,,,,,,,
380,Jina,jina-ai/jina,ml-frameworks,,{},185.0,Build cross-modal and multi-modal applications on the cloud.,8,False,jina,conda-forge/jina-core,jinaai/jina,,,,,https://pypi.org/project/jina,18783.0,53891.0,https://anaconda.org/conda-forge/jina-core,2021-09-02 15:10:14.675,2025-04-22 14:57:59.713,2025-04-22 14:57:59.713000,133762.0,45.0,https://hub.docker.com/r/jinaai/jina,2025-03-24 14:11:41.059929,9.0,9.0,1972782.0,3.0,,,,,,,,,,,
381,mlpack,mlpack/mlpack,ml-frameworks,,{},341.0,"mlpack: a fast, header-only machine learning library.",8,False,mlpack,conda-forge/mlpack,,,,,,https://pypi.org/project/mlpack,1773.0,8691.0,https://anaconda.org/conda-forge/mlpack,2020-06-19 07:49:40.555,2026-06-20 14:06:36.438,2026-06-20 14:06:36.438000,518864.0,17.0,,,,,,3.0,,,,,,,,,,,
382,mlx,ml-explore/mlx,ml-frameworks,,{},333.0,,8,False,mlx,,,,,,,https://pypi.org/project/mlx,1440449.0,1440449.0,,,,,,,,,,,,3.0,,,,,,,,,,,
383,adapters,Adapter-Hub/adapters,nlp,,{},18.0,,8,False,adapters,,,,['huggingface'],289.0,289.0,https://pypi.org/project/adapters,56761.0,56761.0,,,,,,,,,,,,3.0,,,,,,,,,,,
384,unsloth,unslothai/unsloth,nlp,,{},308.0,,8,False,unsloth,,,,,,,https://pypi.org/project/unsloth,2150237.0,2150237.0,,,,,,,,,,,,3.0,,,,,,,,,,,
385,TensorFlow Text,tensorflow/text,nlp,,{},125.0,,8,False,tensorflow-text,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-text,4585455.0,4585455.0,,,,,,,,,,,,3.0,,,,,,,,,,,
386,CLTK,cltk/cltk,nlp,,{},124.0,,8,False,cltk,,,,,312.0,312.0,https://pypi.org/project/cltk,3687.0,3687.0,,,,,,,,,,,,3.0,,,,,,,,,,,
387,NeMo,NVIDIA/NeMo,nlp,,{},509.0,,8,False,nemo-toolkit,,,,['pytorch'],,,https://pypi.org/project/nemo-toolkit,731587.0,731587.0,,,,,,,,,,,,3.0,,,,,,,,,,,
388,Face Alignment,1adrianb/face-alignment,image,,{},26.0,,8,False,face-alignment,,,,['pytorch'],24.0,24.0,https://pypi.org/project/face-alignment,90299.0,90299.0,,,,,,,,,,,,3.0,,,,,,,,,,,
389,Pillow-SIMD,uploadcare/pillow-simd,image,,{},435.0,,8,False,pillow-simd,,,,,,,https://pypi.org/project/pillow-simd,61807.0,61807.0,,,,,,,,,,,,3.0,PIL,,,,,,,,,,
390,vidgear,abhiTronix/vidgear,image,,{},17.0,,8,False,vidgear,,,,,765.0,765.0,https://pypi.org/project/vidgear,18945.0,18945.0,,,,,,,,,,,,3.0,,,,,,,,,,,
391,vit-pytorch,lucidrains/vit-pytorch,image,,{},30.0,,8,False,vit-pytorch,,,,['pytorch'],24.0,24.0,https://pypi.org/project/vit-pytorch,210609.0,210609.0,,,,,,,,,,,,3.0,,,,,,,,,,,
392,Image Deduplicator,idealo/imagededup,image,,{},19.0,,8,False,imagededup,,,,['tensorflow'],219.0,219.0,https://pypi.org/project/imagededup,32854.0,32854.0,,,,,,,,,,,,3.0,,,,,,,,,,,
393,MMOCR,open-mmlab/mmocr,ocr,,{},87.0,,8,False,mmocr,,,,['pytorch'],241.0,241.0,https://pypi.org/project/mmocr,2583.0,2583.0,,,,,,,,,,,,3.0,,,,,,,,,,,
394,vega,vega/ipyvega,data-viz,,{},15.0,A Jupyter widget for Vega 5 and Vega-Lite 4.,8,False,vega,conda-forge/vega,,,['jupyter'],4.0,4.0,https://pypi.org/project/vega,61917.0,83742.0,https://anaconda.org/conda-forge/vega,2020-05-13 21:13:44.886,2025-10-04 13:28:21.601,2025-10-04 13:28:21.601000,1658748.0,29.0,,,,,,3.0,,,,,,,,,,,
395,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,{},15.0,,8,False,pandas-bokeh,,,,['pandas'],789.0,789.0,https://pypi.org/project/pandas-bokeh,10600.0,10600.0,,,,,,,,,,,,3.0,,,,,,,,,,,
396,pythreejs,jupyter-widgets/pythreejs,data-viz,,{},30.0,A Python / ThreeJS bridge utilizing the Jupyter widget infrastructure.,8,False,pythreejs,conda-forge/pythreejs,,,['jupyter'],,,https://pypi.org/project/pythreejs,85644.0,105445.0,https://anaconda.org/conda-forge/pythreejs,2020-10-12 12:24:06.816,2025-04-22 14:56:22.872,2025-04-22 14:56:22.872000,1332383.0,18.0,,,,,,3.0,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,1036.0,,,,,,,
397,HiPlot,facebookresearch/hiplot,data-viz,,{},9.0,High dimensional Interactive Plotting tool.,8,False,hiplot,conda-forge/hiplot,,,,12.0,12.0,https://pypi.org/project/hiplot,14830.0,19158.0,https://anaconda.org/conda-forge/hiplot,2020-02-25 21:59:48.328,2025-04-22 14:57:21.906,2025-04-22 14:57:21.906000,341916.0,35.0,,,,,,3.0,,,,,,,,,,,
398,shapash,MAIF/shapash,interpretability,,{},49.0,,8,False,shapash,,,,['jupyter'],202.0,202.0,https://pypi.org/project/shapash,7328.0,7328.0,,,,,,,,,,,,3.0,,,,,,,,,,,
399,imodels,csinva/imodels,interpretability,,{},30.0,,8,False,imodels,,,,,157.0,157.0,https://pypi.org/project/imodels,44278.0,44278.0,,,,,,,,,,,,3.0,,,,,,,,,,,
400,keract,philipperemy/keract,interpretability,,{},17.0,,8,False,keract,,,,['tensorflow'],265.0,265.0,https://pypi.org/project/keract,8184.0,8184.0,,,,,,,,,,,,3.0,,,,,,,,,,,
401,iNNvestigate,albermax/innvestigate,interpretability,,{},22.0,,8,False,innvestigate,,,,['tensorflow'],151.0,151.0,https://pypi.org/project/innvestigate,246.0,246.0,,,,,,,,,,,,3.0,BSD-2-Clause,,,,,,,,,,
402,pygod,pygod-team/pygod,graph,,{},17.0,A Python Library for Graph Outlier Detection (Anomaly Detection).,8,False,pygod,conda-forge/pygod,,,,56.0,56.0,https://pypi.org/project/pygod,1563.0,1864.0,https://anaconda.org/conda-forge/pygod,2022-04-19 10:09:06.849,2025-04-22 14:58:15.321,2025-04-22 14:58:15.321000,15966.0,6.0,,,,,,2.0,,,,,,,,,,,
403,torch-cluster,rusty1s/pytorch_cluster,graph,,{},40.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,8,False,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,21032.0,29448.0,https://anaconda.org/conda-forge/pytorch_cluster,2020-05-31 21:25:54.413,2026-08-01 09:16:13.195,2026-08-01 09:16:13.195000,639649.0,5.0,,,,,,2.0,,,,,,,,,,,
404,Spektral,danielegrattarola/spektral,graph,,{},27.0,,8,False,spektral,,,,['tensorflow'],434.0,434.0,https://pypi.org/project/spektral,4972.0,4972.0,,,,,,,,,,,,2.0,,,,,,,,,,,
405,GeoViews,holoviz/geoviews,geospatial-data,,{},34.0,"GeoViews is a Python library that makes it easy to explore and visualize geographical, meteorological, and..",8,False,geoviews,conda-forge/geoviews,,,,5.0,5.0,https://pypi.org/project/geoviews,24803.0,30961.0,https://anaconda.org/conda-forge/geoviews,2020-09-23 20:06:45.056,2026-01-14 07:26:40.378,2026-01-14 07:26:40.378000,443417.0,29.0,,,,,,3.0,,,,,,,,,,,
406,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,{},44.0,Python module to get stock data from the Alpha Vantage Api.,8,False,alpha_vantage,conda-forge/alpha_vantage,,,,,,https://pypi.org/project/alpha_vantage,188366.0,188540.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:26.343,2025-04-22 14:57:44.470,2025-04-22 14:57:44.470000,11860.0,2.0,,,,,,3.0,,,,,,,,,,,
407,Qlib,microsoft/qlib,financial-data,,{},152.0,,8,False,pyqlib,,,,['pytorch'],24.0,24.0,https://pypi.org/project/pyqlib,56395.0,56395.0,,,,,,,,,,,,3.0,,,,,,,,,,,
408,NNI,microsoft/nni,hyperopt,,{},191.0,,8,False,nni,,,,,24.0,24.0,https://pypi.org/project/nni,50026.0,50026.0,,,,,,,,,,,,3.0,,,,,,,,,,,
409,lightwood,mindsdb/lightwood,hyperopt,,{},50.0,,8,False,lightwood,,,,['pytorch'],140.0,140.0,https://pypi.org/project/lightwood,8821.0,8821.0,,,,,,,,,,,,3.0,,,,,,,,,,,
410,gokart,m3dev/gokart,ml-experiments,,{},49.0,,8,False,gokart,,,,,85.0,85.0,https://pypi.org/project/gokart,13187.0,13187.0,,,,,,,,,,,,3.0,,,,,,,,,,,
411,livelossplot,stared/livelossplot,ml-experiments,,{},20.0,,8,False,livelossplot,,,,['jupyter'],1894.0,1894.0,https://pypi.org/project/livelossplot,5970.0,5970.0,,,,,,,,,,,,3.0,,,,,,,,,,,
412,Labml,labmlai/labml,ml-experiments,,{},9.0,,8,False,labml,,,,,250.0,250.0,https://pypi.org/project/labml,10112.0,10112.0,,,,,,,,,,,,3.0,,,,,,,,,,,
413,MNE,mne-tools/mne-python,medical-data,,{},463.0,MNE-Python is a software for MEG and EEG data analysis.,8,False,mne,conda-forge/mne,,,,,,https://pypi.org/project/mne,,11408.0,https://anaconda.org/conda-forge/mne,2020-05-19 23:08:48.350,2026-04-20 20:38:15.777,2026-04-20 20:38:15.777000,867008.0,69.0,,,,,,3.0,,,,,,,,,,,
414,Hail,hail-is/hail,medical-data,,{},103.0,,8,False,hail,,,,['spark'],189.0,189.0,https://pypi.org/project/hail,37179.0,37179.0,,,,,,,,,,,,3.0,,,,,,,,,,,
415,ipyparallel,ipython/ipyparallel,distributed-ml,,{},116.0,Interactive Parallel Computing with IPython.,8,False,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,160827.0,194018.0,https://anaconda.org/conda-forge/ipyparallel,2020-10-15 04:18:35.774,2026-05-13 14:00:27.278,2026-05-13 14:00:27.278000,2356568.0,35.0,,,,,,3.0,,,,,,,,,,,
416,tsflex,predict-idlab/tsflex,time-series-data,,{},6.0,Toolkit for flexible processing & feature extraction on time-series data.,8,False,tsflex,conda-forge/tsflex,,,,23.0,23.0,https://pypi.org/project/tsflex,29386.0,30127.0,https://anaconda.org/conda-forge/tsflex,2021-07-06 15:16:45.577,2025-04-22 14:57:56.438,2025-04-22 14:57:56.438000,46001.0,16.0,,,,,,3.0,,,,,,,,,,,
417,ADTK,arundo/adtk,time-series-data,,{},11.0,A package for unsupervised time series anomaly detection.,8,False,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,478940.0,479105.0,https://anaconda.org/conda-forge/adtk,2020-03-04 17:10:14.111,2025-04-22 14:57:22.632,2025-04-22 14:57:22.632000,12879.0,3.0,,,,,,3.0,,,,,,,,,,,
418,librosa,librosa/librosa,audio,,{},140.0,Python module for audio and music processing.,8,False,librosa,conda-forge/librosa,,,,,,https://pypi.org/project/librosa,,24222.0,https://anaconda.org/conda-forge/librosa,2020-07-22 10:27:16.474,2026-08-11 15:54:43.554,2026-08-11 15:54:43.554000,1792485.0,25.0,,,,,,3.0,,,,,,,,,,,
419,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,{},28.0,,8,False,pyAudioAnalysis,,,,,686.0,686.0,https://pypi.org/project/pyAudioAnalysis,6859.0,6859.0,,,,,,,,,,,,3.0,,,,,,,,,,,
420,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,{},14.0,,8,False,m2cgen,,,,,354.0,354.0,https://pypi.org/project/m2cgen,19710.0,19710.0,,,,,,,,,,,,3.0,,,,,,,,,,,
421,cuDF,rapidsai/cudf,gpu-utilities,,{},357.0,,8,False,cudf,,,,,71.0,71.0,https://pypi.org/project/cudf,2831.0,2831.0,,,,,,,,,,,,3.0,,,,,,,,,,,
422,Funsor,pyro-ppl/funsor,probabilistics,,{},14.0,,8,False,funsor,,,,['pytorch'],111.0,111.0,https://pypi.org/project/funsor,60491.0,60491.0,,,,,,,,,,,,3.0,,,,,,,,,,,
423,pytorch-optimizer,jettify/pytorch-optimizer,pytorch-utils,,{},26.0,A collection of optimizers for PyTorch compatible with optim module.,8,False,torch_optimizer,conda-forge/torch-optimizer,,,['pytorch'],,,https://pypi.org/project/torch_optimizer,129329.0,129624.0,https://anaconda.org/conda-forge/torch-optimizer,2021-04-21 17:27:11.637,2025-04-22 14:57:50.627,2025-04-22 14:57:50.627000,19211.0,3.0,,,,,,2.0,,,,,,,,,,,
424,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,{},6.0,,8,False,antialiased-cnns,,,,['pytorch'],83.0,83.0,https://pypi.org/project/antialiased-cnns,24558.0,24558.0,,,,,,,,,,,,2.0,CC BY-NC-SA 4.0,,,,,,,,,,
425,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,{},48.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,8,False,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],,,https://pypi.org/project/torch-sparse,23927.0,40817.0,https://anaconda.org/conda-forge/pytorch_sparse,2020-06-01 16:10:56.330,2026-07-30 22:28:12.416,2026-07-30 22:28:12.416000,1266767.0,11.0,,,,,,2.0,,,,,,,,,,,
426,torchsde,google-research/torchsde,pytorch-utils,,{},10.0,SDE solvers and stochastic adjoint sensitivity analysis in PyTorch.,8,False,torchsde,conda-forge/torchsde,,,['pytorch'],,,https://pypi.org/project/torchsde,1722138.0,1722997.0,https://anaconda.org/conda-forge/torchsde,2021-01-11 10:31:24.791,2025-04-22 14:57:44.362,2025-04-22 14:57:44.362000,58441.0,2.0,,,,,,2.0,,,,,,,,,,,
427,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,{},44.0,,8,False,neural-structured-learning,,,,['tensorflow'],528.0,528.0,https://pypi.org/project/neural-structured-learning,1277.0,1277.0,,,,,,,,,,,,2.0,,,,,,,,,,,
428,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,{},24.0,,8,False,scikit-opt,,,,['sklearn'],291.0,291.0,https://pypi.org/project/scikit-opt,5824.0,5824.0,,,,,,,,,,,,3.0,,,,,,,,,,,
429,apricot,jmschrei/apricot,others,,{},5.0,,8,False,apricot-select,,,,,221.0,221.0,https://pypi.org/project/apricot-select,20616.0,20616.0,,,,,,,,,,,,3.0,,,,,,,,,,,
430,pycm,sepandhaghighi/pycm,others,,{},19.0,,8,False,pycm,,,,,423.0,423.0,https://pypi.org/project/pycm,15633.0,15633.0,,,,,,,,,,,,3.0,,,,,,,,,,,
431,AugLy,facebookresearch/AugLy,others,,{},47.0,,8,False,augly,,,,,193.0,193.0,https://pypi.org/project/augly,2336.0,2336.0,,,,,,,,,,,,3.0,,,,,,,,,,,
432,ivy,unifyai/ivy,ml-frameworks,,{},1486.0,,7,False,ivy,,,,,,,https://pypi.org/project/ivy,37359.0,37359.0,,,,,,,,,,,,3.0,,,,,,,,,,,
433,ktrain,amaiya/ktrain,ml-frameworks,,{},17.0,,7,False,ktrain,,,,['tensorflow'],579.0,579.0,https://pypi.org/project/ktrain,2935.0,2935.0,,,,,,,,,,,,3.0,,,,,,,,,,,
434,Determined,determined-ai/determined,ml-frameworks,,{},132.0,,7,False,determined,,,https://docs.determined.ai,"['pytorch', 'tensorflow']",,,https://pypi.org/project/determined,56662.0,56662.0,,,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,
435,small-text,webis-de/small-text,nlp,,{},10.0,Active Learning for Text Classification in Python.,7,False,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",35.0,35.0,https://pypi.org/project/small-text,562.0,1105.0,https://anaconda.org/conda-forge/small-text,2022-07-04 12:50:35.173,2026-05-23 20:05:20.701,2026-05-23 20:05:20.701000,27150.0,15.0,,,,,,3.0,,,,,,,,,,,
436,torchtext,pytorch/text,nlp,,{},156.0,,7,False,torchtext,,,,['pytorch'],,,https://pypi.org/project/torchtext,146247.0,146247.0,,,,,,,,,,,,3.0,,,,,,,,,,,
437,ParlAI,facebookresearch/ParlAI,nlp,,{},220.0,,7,False,parlai,,,,['pytorch'],24.0,24.0,https://pypi.org/project/parlai,2062.0,2062.0,,,,,,,,,,,,3.0,,,,,,,,,,,
438,Rasa,RasaHQ/rasa,nlp,,{},600.0,,7,False,rasa,,,,['tensorflow'],,,https://pypi.org/project/rasa,242262.0,242262.0,,,,,,,,,,,,3.0,,,,,,,,,,,
439,DeepPavlov,deepmipt/DeepPavlov,nlp,,{},78.0,,7,False,deeppavlov,,,,['tensorflow'],440.0,440.0,https://pypi.org/project/deeppavlov,972.0,972.0,,,,,,,,,,,,3.0,,,,,,,,,,,
440,MMF,facebookresearch/mmf,image,,{},131.0,,7,False,mmf,,,,['pytorch'],23.0,23.0,https://pypi.org/project/mmf,168.0,168.0,,,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,
441,HyperTools,ContextLab/hypertools,data-viz,,{},23.0,,7,False,hypertools,,,,,508.0,508.0,https://pypi.org/project/hypertools,889.0,889.0,,,,,,,,,,,,3.0,,,,,,,,,,,
442,What-If Tool,PAIR-code/what-if-tool,interpretability,,{},21.0,An easy-to-use interface for expanding understanding of a black-box classification or regression ML model.,7,False,witwidget,conda-forge/tensorboard-plugin-wit,,,,2.0,2.0,https://pypi.org/project/witwidget,,35641.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2020-06-22 09:11:25.867,2025-04-22 14:57:28.709,2025-04-22 14:57:28.709000,2664428.0,4.0,,,,,,3.0,,wit-widget,https://www.npmjs.com/package/wit-widget,116.0,,,,,,,
