,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
358,Karate Club,benedekrozemberczki/karateclub,graph,,{},20.0,"A general purpose library for community detection, network embedding, and graph mining research.",9,False,karateclub,conda-forge/karateclub,,,,336.0,336.0,https://pypi.org/project/karateclub,6870.0,7454.0,https://anaconda.org/conda-forge/karateclub,2020-07-28 15:27:56.544,2025-04-22 14:57:32.844,2025-04-22 14:57:32.844000,42672.0,12.0,,,,,,2.0,,,,,,,,,,,
359,PyKEEN,pykeen/pykeen,graph,,{},45.0,,9,False,pykeen,,,,,376.0,376.0,https://pypi.org/project/pykeen,11525.0,11525.0,,,,,,,,,,,,2.0,,,,,,,,,,,
360,prettymaps,marceloprates/prettymaps,geospatial-data,,{},23.0,A simple python library to draw pretty maps from OpenStreetMap data.,9,False,prettymaps,conda-forge/prettymaps,,,,74.0,74.0,https://pypi.org/project/prettymaps,1226.0,1435.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:24.113,2025-06-11 22:55:39.146,2025-06-11 22:55:39.146000,11500.0,7.0,,,,,,3.0,,,,,,,,,,,
361,TensorTrade,tensortrade-org/tensortrade,financial-data,,{},62.0,"TensorTrade: A reinforcement learning library for training, evaluating, and deploying robust trading agents.",9,False,tensortrade,conda-forge/tensortrade,,,,74.0,74.0,https://pypi.org/project/tensortrade,1127.0,1236.0,https://anaconda.org/conda-forge/tensortrade,2021-04-21 17:04:20.505,2026-02-09 18:23:25.158,2026-02-09 18:23:25.158000,7018.0,3.0,,,,,,3.0,,,,,,,,,,,
362,IB-insync,erdewit/ib_insync,financial-data,,{},36.0,Python sync/async framework for Interactive Brokers API.,9,False,ib_insync,conda-forge/ib-insync,,,,,,https://pypi.org/project/ib_insync,969035.0,969965.0,https://anaconda.org/conda-forge/ib-insync,2019-07-23 15:47:08.281,2025-04-22 14:57:08.534,2025-04-22 14:57:08.534000,79091.0,22.0,,,,,,3.0,,,,,,,,,,,
363,ta-lib-python,TA-Lib/ta-lib-python,financial-data,,{},41.0,Python wrapper for TA-Lib.,9,False,TA-Lib,conda-forge/ta-lib,,,,,,https://pypi.org/project/TA-Lib,940092.0,953543.0,https://anaconda.org/conda-forge/ta-lib,2020-09-29 19:30:19.177,2025-10-26 02:08:50.502,2025-10-26 02:08:50.502000,955059.0,7.0,,,,,,3.0,,,,,,,,,,,
364,Qlib,microsoft/qlib,financial-data,,{},152.0,,9,False,pyqlib,,,,['pytorch'],24.0,24.0,https://pypi.org/project/pyqlib,61476.0,61476.0,,,,,,,,,,,,3.0,,,,,,,,,,,
365,NNI,microsoft/nni,hyperopt,,{},191.0,,9,False,nni,,,,,24.0,24.0,https://pypi.org/project/nni,59999.0,59999.0,,,,,,,,,,,,3.0,,,,,,,,,,,
366,ml-metadata,google/ml-metadata,ml-experiments,,{},24.0,,9,False,ml-metadata,,,,,742.0,742.0,https://pypi.org/project/ml-metadata,45952.0,45952.0,,,,,,,,,,,,3.0,,,,,,,,,,,
367,livelossplot,stared/livelossplot,ml-experiments,,{},20.0,,9,False,livelossplot,,,,['jupyter'],1892.0,1892.0,https://pypi.org/project/livelossplot,8464.0,8464.0,,,,,,,,,,,,3.0,,,,,,,,,,,
368,SKLL,EducationalTestingService/skll,ml-experiments,,{},39.0,SciKit-Learn Laboratory makes it easier to run machine learning experiments with scikit-learn.,9,False,skll,conda-forge/skll,,,['sklearn'],50.0,50.0,https://pypi.org/project/skll,1147.0,1689.0,https://anaconda.org/conda-forge/skll,2021-11-29 23:26:59.283,2025-04-22 14:58:06.094,2025-04-22 14:58:06.094000,30900.0,9.0,,,,,,3.0,,,,,,,,,,,
369,trl,huggingface/trl,reinforcement-learning,,{},521.0,,9,False,trl,,,,,1.0,1.0,https://pypi.org/project/trl,4064534.0,4064534.0,,,,,,,,,,,,2.0,,,,,,,,,,,
370,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,{},59.0,,9,False,vizdoom,,,,,358.0,358.0,https://pypi.org/project/vizdoom,12473.0,12473.0,,,,,,,,,,,,2.0,,,,,,,,,,,
371,MNE,mne-tools/mne-python,medical-data,,{},456.0,MNE-Python is a software for MEG and EEG data analysis.,9,False,mne,conda-forge/mne,,,,,,https://pypi.org/project/mne,421616.0,433057.0,https://anaconda.org/conda-forge/mne,2020-05-19 23:08:48.350,2026-04-20 20:38:15.777,2026-04-20 20:38:15.777000,858096.0,69.0,,,,,,3.0,,,,,,,,,,,
372,Elephas,danielenricocahall/elephas,distributed-ml,,{},30.0,Deep learning on Spark with Keras.,9,False,elephas,conda-forge/elephas,,,"['keras', 'spark']",79.0,79.0,https://pypi.org/project/elephas,1598.0,1854.0,https://anaconda.org/conda-forge/elephas,2019-08-19 17:33:26.070,2025-04-22 14:57:10.644,2025-04-22 14:57:10.644000,21551.0,4.0,,,,,,3.0,,,,,,,,,,,
373,tsai,timeseriesAI/tsai,time-series-data,,{},25.0,,9,False,tsai,conda-forge/tsai,,,,288.0,288.0,https://pypi.org/project/tsai,16213.0,16213.0,https://anaconda.org/conda-forge/tsai,,,,,,,,,,,3.0,,,,,,,,,,,
374,NeuralForecast,Nixtla/neuralforecast,time-series-data,,{},69.0,Deep Learning for Time Series Forecasting.,9,False,neuralforecast,conda-forge/neuralforecast,,,,,,https://pypi.org/project/neuralforecast,287896.0,289230.0,https://anaconda.org/conda-forge/neuralforecast,2022-03-23 16:16:31.657,2026-08-04 22:37:00.328,2026-08-04 22:37:00.328000,70721.0,39.0,,,,,,3.0,,,,,,,,,,,
375,TSFEL,fraunhoferportugal/tsfel,time-series-data,,{},21.0,,9,False,tsfel,,,,,226.0,226.0,https://pypi.org/project/tsfel,27284.0,27284.0,,,,,,,,,,,,3.0,,,,,,,,,,,
376,voyager,spotify/voyager,nn-search,,{},8.0,,9,False,voyager,,,,,243.0,243.0,https://pypi.org/project/voyager,125737.0,125737.0,,,,,,,,,,,,3.0,,,,,,,,,,,
377,Recommenders,microsoft/recommenders,recommender-systems,,{},154.0,,9,False,recommenders,,,,,181.0,181.0,https://pypi.org/project/recommenders,16464.0,16464.0,,,,,,,,,,,,2.0,,,,,,,,,,,
378,Madmom,CPJKU/madmom,audio,,{},24.0,,9,False,madmom,,,,,538.0,538.0,https://pypi.org/project/madmom,11730.0,11730.0,,,,,,,,,,,,3.0,,,,,,,,,,,
379,nnAudio,KinWaiCheuk/nnAudio,audio,,{},17.0,,9,False,nnAudio,,,,,463.0,463.0,https://pypi.org/project/nnAudio,135181.0,135181.0,,,,,,,,,,,,3.0,,,,,,,,,,,
380,torchaudio,pytorch/audio,audio,,{},251.0,,9,False,torchaudio,,,,['pytorch'],,,https://pypi.org/project/torchaudio,8630412.0,8630412.0,,,,,,,,,,,,3.0,,,,,,,,,,,
381,python-soundfile,bastibe/python-soundfile,audio,,{},44.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",9,False,soundfile,anaconda/pysoundfile,,,,,,https://pypi.org/project/soundfile,34672943.0,34673007.0,https://anaconda.org/anaconda/pysoundfile,2026-03-03 08:12:51.546,2026-03-23 19:15:41.390,2026-03-23 19:15:41.390000,320.0,1.0,,,,,,3.0,,,,,,,,,,,
382,DDSP,magenta/ddsp,audio,,{},36.0,Differentiable Digital Signal Processing.,9,False,ddsp,conda-forge/ddsp,,,['tensorflow'],74.0,74.0,https://pypi.org/project/ddsp,1991.0,2380.0,https://anaconda.org/conda-forge/ddsp,2020-06-03 13:14:40.638,2025-04-22 14:57:27.526,2025-04-22 14:57:27.526000,28792.0,3.0,,,,,,3.0,,,,,,,,,,,
383,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,{},93.0,Machine learning in FPGAs using HLS.,9,False,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",59.0,59.0,https://pypi.org/project/hls4ml,2668.0,2865.0,https://anaconda.org/conda-forge/hls4ml,2020-09-29 21:06:25.423,2025-04-22 14:57:36.962,2025-04-22 14:57:36.962000,14015.0,4.0,,,,,,3.0,,,,,,,,,,,
384,Baal,baal-org/baal,probabilistics,,{},25.0,Library for bayesian active learning.,9,False,baal,conda-forge/baal,,,,76.0,76.0,https://pypi.org/project/baal,1373.0,1639.0,https://anaconda.org/conda-forge/baal,2021-01-20 20:35:22.269,2025-04-22 14:57:44.821,2025-04-22 14:57:44.821000,17833.0,5.0,,,,,,3.0,,,,,,,,,,,
385,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,{},35.0,PyTorch Extension Library of Optimized Scatter Operations.,9,False,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],,,https://pypi.org/project/torch-scatter,51248.0,70181.0,https://anaconda.org/conda-forge/pytorch_scatter,2020-06-01 16:15:18.085,2026-07-29 06:46:10.545,2026-07-29 06:46:10.545000,1401044.0,8.0,,,,,,2.0,,,,,,,,,,,
386,tensorflow-hub,tensorflow/hub,tensorflow-utils,,{},108.0,A library for transfer learning by reusing parts of TensorFlow models.,9,False,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],,,https://pypi.org/project/tensorflow-hub,2069329.0,2071280.0,https://anaconda.org/conda-forge/tensorflow-hub,2020-08-24 16:43:33.174,2025-04-22 14:56:51.855,2025-04-22 14:56:51.855000,140489.0,15.0,,,,,,2.0,,,,,,,,,,,
387,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,{},7.0,,9,False,iterative-stratification,,,,['sklearn'],648.0,648.0,https://pypi.org/project/iterative-stratification,157284.0,157284.0,,,,,,,,,,,,3.0,,,,,,,,,,,
388,modAL,modAL-python/modAL,others,,{},21.0,,9,False,modAL,,,,['sklearn'],,,https://pypi.org/project/modAL,80279446.0,80279446.0,,,,,,,,,,,,3.0,,,,,,,,,,,
389,pysc2,deepmind/pysc2,others,,{},39.0,,9,False,pysc2,,,,,985.0,985.0,https://pypi.org/project/pysc2,3853.0,3853.0,,,,,,,,,,,,3.0,,,,,,,,,,,
390,TabPy,tableau/TabPy,others,,{},55.0,,9,False,tabpy,anaconda/tabpy-client,,,,215.0,215.0,https://pypi.org/project/tabpy,3236.0,3293.0,https://anaconda.org/anaconda/tabpy-client,2017-04-06 20:14:02.493,2025-04-22 15:32:21.921,2025-04-22 15:32:21.921000,6491.0,1.0,,,,,,3.0,,,,,,,,,,,
391,Jina,jina-ai/jina,ml-frameworks,,{},185.0,Build cross-modal and multi-modal applications on the cloud.,8,False,jina,conda-forge/jina-core,jinaai/jina,,,,,https://pypi.org/project/jina,21914.0,57530.0,https://anaconda.org/conda-forge/jina-core,2021-09-02 15:10:14.675,2025-04-22 14:57:59.713,2025-04-22 14:57:59.713000,132093.0,45.0,https://hub.docker.com/r/jinaai/jina,2025-03-24 14:11:41.059929,9.0,9.0,1969312.0,3.0,,,,,,,,,,,
392,mlx,ml-explore/mlx,ml-frameworks,,{},323.0,,8,False,mlx,,,,,,,https://pypi.org/project/mlx,1476279.0,1476279.0,,,,,,,,,,,,3.0,,,,,,,,,,,
393,unsloth,unslothai/unsloth,nlp,,{},281.0,,8,False,unsloth,,,,,,,https://pypi.org/project/unsloth,2432326.0,2432326.0,,,,,,,,,,,,3.0,,,,,,,,,,,
394,DeepPavlov,deepmipt/DeepPavlov,nlp,,{},78.0,,8,False,deeppavlov,,,,['tensorflow'],440.0,440.0,https://pypi.org/project/deeppavlov,1120.0,1120.0,,,,,,,,,,,,3.0,,,,,,,,,,,
395,TensorFlow Text,tensorflow/text,nlp,,{},123.0,,8,False,tensorflow-text,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-text,5095252.0,5095252.0,,,,,,,,,,,,3.0,,,,,,,,,,,
396,CLTK,cltk/cltk,nlp,,{},124.0,,8,False,cltk,,,,,311.0,311.0,https://pypi.org/project/cltk,4343.0,4343.0,,,,,,,,,,,,3.0,,,,,,,,,,,
397,Face Alignment,1adrianb/face-alignment,image,,{},26.0,,8,False,face-alignment,,,,['pytorch'],24.0,24.0,https://pypi.org/project/face-alignment,103992.0,103992.0,,,,,,,,,,,,3.0,,,,,,,,,,,
398,vidgear,abhiTronix/vidgear,image,,{},17.0,,8,False,vidgear,,,,,765.0,765.0,https://pypi.org/project/vidgear,24607.0,24607.0,,,,,,,,,,,,3.0,,,,,,,,,,,
399,vit-pytorch,lucidrains/vit-pytorch,image,,{},28.0,,8,False,vit-pytorch,,,,['pytorch'],24.0,24.0,https://pypi.org/project/vit-pytorch,238551.0,238551.0,,,,,,,,,,,,3.0,,,,,,,,,,,
400,MMOCR,open-mmlab/mmocr,ocr,,{},87.0,,8,False,mmocr,,,,['pytorch'],241.0,241.0,https://pypi.org/project/mmocr,3153.0,3153.0,,,,,,,,,,,,3.0,,,,,,,,,,,
401,vega,vega/ipyvega,data-viz,,{},15.0,A Jupyter widget for Vega 5 and Vega-Lite 4.,8,False,vega,conda-forge/vega,,,['jupyter'],4.0,4.0,https://pypi.org/project/vega,62769.0,84824.0,https://anaconda.org/conda-forge/vega,2020-05-13 21:13:44.886,2025-10-04 13:28:21.601,2025-10-04 13:28:21.601000,1654182.0,29.0,,,,,,3.0,,,,,,,,,,,
402,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,{},15.0,,8,False,pandas-bokeh,,,,['pandas'],788.0,788.0,https://pypi.org/project/pandas-bokeh,11911.0,11911.0,,,,,,,,,,,,3.0,,,,,,,,,,,
403,pythreejs,jupyter-widgets/pythreejs,data-viz,,{},30.0,A Python / ThreeJS bridge utilizing the Jupyter widget infrastructure.,8,False,pythreejs,conda-forge/pythreejs,,,['jupyter'],,,https://pypi.org/project/pythreejs,113848.0,133852.0,https://anaconda.org/conda-forge/pythreejs,2020-10-12 12:24:06.816,2025-04-22 14:56:22.872,2025-04-22 14:56:22.872000,1327463.0,18.0,,,,,,3.0,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,1041.0,,,,,,,
404,HiPlot,facebookresearch/hiplot,data-viz,,{},9.0,High dimensional Interactive Plotting tool.,8,False,hiplot,conda-forge/hiplot,,,,12.0,12.0,https://pypi.org/project/hiplot,14858.0,19117.0,https://anaconda.org/conda-forge/hiplot,2020-02-25 21:59:48.328,2025-04-22 14:57:21.906,2025-04-22 14:57:21.906000,332214.0,35.0,,,,,,3.0,,,,,,,,,,,
405,imodels,csinva/imodels,interpretability,,{},30.0,,8,False,imodels,,,,,156.0,156.0,https://pypi.org/project/imodels,54359.0,54359.0,,,,,,,,,,,,3.0,,,,,,,,,,,
406,keract,philipperemy/keract,interpretability,,{},17.0,,8,False,keract,,,,['tensorflow'],265.0,265.0,https://pypi.org/project/keract,9325.0,9325.0,,,,,,,,,,,,3.0,,,,,,,,,,,
407,iNNvestigate,albermax/innvestigate,interpretability,,{},22.0,,8,False,innvestigate,,,,['tensorflow'],151.0,151.0,https://pypi.org/project/innvestigate,425.0,425.0,,,,,,,,,,,,3.0,BSD-2-Clause,,,,,,,,,,
408,pygod,pygod-team/pygod,graph,,{},17.0,A Python Library for Graph Outlier Detection (Anomaly Detection).,8,False,pygod,conda-forge/pygod,,,,55.0,55.0,https://pypi.org/project/pygod,1291.0,1592.0,https://anaconda.org/conda-forge/pygod,2022-04-19 10:09:06.849,2025-04-22 14:58:15.321,2025-04-22 14:58:15.321000,15692.0,6.0,,,,,,2.0,,,,,,,,,,,
409,torch-cluster,rusty1s/pytorch_cluster,graph,,{},40.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,8,False,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,20886.0,29204.0,https://anaconda.org/conda-forge/pytorch_cluster,2020-05-31 21:25:54.413,2026-08-01 09:16:13.195,2026-08-01 09:16:13.195000,623900.0,5.0,,,,,,2.0,,,,,,,,,,,
410,Spektral,danielegrattarola/spektral,graph,,{},27.0,,8,False,spektral,,,,['tensorflow'],434.0,434.0,https://pypi.org/project/spektral,6062.0,6062.0,,,,,,,,,,,,2.0,,,,,,,,,,,
411,GeoViews,holoviz/geoviews,geospatial-data,,{},34.0,"GeoViews is a Python library that makes it easy to explore and visualize geographical, meteorological, and..",8,False,geoviews,conda-forge/geoviews,,,,5.0,5.0,https://pypi.org/project/geoviews,30772.0,36896.0,https://anaconda.org/conda-forge/geoviews,2020-09-23 20:06:45.056,2026-01-14 07:26:40.378,2026-01-14 07:26:40.378000,434832.0,29.0,,,,,,3.0,,,,,,,,,,,
412,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,{},44.0,Python module to get stock data from the Alpha Vantage Api.,8,False,alpha_vantage,conda-forge/alpha_vantage,,,,,,https://pypi.org/project/alpha_vantage,210504.0,210679.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:26.343,2025-04-22 14:57:44.470,2025-04-22 14:57:44.470000,11766.0,2.0,,,,,,3.0,,,,,,,,,,,
413,lightwood,mindsdb/lightwood,hyperopt,,{},50.0,,8,False,lightwood,,,,['pytorch'],139.0,139.0,https://pypi.org/project/lightwood,8343.0,8343.0,,,,,,,,,,,,3.0,,,,,,,,,,,
414,gokart,m3dev/gokart,ml-experiments,,{},49.0,,8,False,gokart,,,,,85.0,85.0,https://pypi.org/project/gokart,13274.0,13274.0,,,,,,,,,,,,3.0,,,,,,,,,,,
415,Labml,labmlai/labml,ml-experiments,,{},9.0,,8,False,labml,,,,,250.0,250.0,https://pypi.org/project/labml,9691.0,9691.0,,,,,,,,,,,,3.0,,,,,,,,,,,
416,Hail,hail-is/hail,medical-data,,{},103.0,,8,False,hail,,,,['spark'],189.0,189.0,https://pypi.org/project/hail,59765.0,59765.0,,,,,,,,,,,,3.0,,,,,,,,,,,
417,ipyparallel,ipython/ipyparallel,distributed-ml,,{},116.0,Interactive Parallel Computing with IPython.,8,False,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,185672.0,219124.0,https://anaconda.org/conda-forge/ipyparallel,2020-10-15 04:18:35.774,2026-05-13 14:00:27.278,2026-05-13 14:00:27.278000,2341697.0,35.0,,,,,,3.0,,,,,,,,,,,
418,tsflex,predict-idlab/tsflex,time-series-data,,{},6.0,Toolkit for flexible processing & feature extraction on time-series data.,8,False,tsflex,conda-forge/tsflex,,,,23.0,23.0,https://pypi.org/project/tsflex,14673.0,15416.0,https://anaconda.org/conda-forge/tsflex,2021-07-06 15:16:45.577,2025-04-22 14:57:56.438,2025-04-22 14:57:56.438000,45376.0,16.0,,,,,,3.0,,,,,,,,,,,
419,ADTK,arundo/adtk,time-series-data,,{},11.0,A package for unsupervised time series anomaly detection.,8,False,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,499678.0,499843.0,https://anaconda.org/conda-forge/adtk,2020-03-04 17:10:14.111,2025-04-22 14:57:22.632,2025-04-22 14:57:22.632000,12756.0,3.0,,,,,,3.0,,,,,,,,,,,
420,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,{},28.0,,8,False,pyAudioAnalysis,,,,,685.0,685.0,https://pypi.org/project/pyAudioAnalysis,6521.0,6521.0,,,,,,,,,,,,3.0,,,,,,,,,,,
421,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,{},14.0,,8,False,m2cgen,,,,,353.0,353.0,https://pypi.org/project/m2cgen,24329.0,24329.0,,,,,,,,,,,,3.0,,,,,,,,,,,
422,cuDF,rapidsai/cudf,gpu-utilities,,{},353.0,,8,False,cudf,,,,,71.0,71.0,https://pypi.org/project/cudf,2323.0,2323.0,,,,,,,,,,,,3.0,,,,,,,,,,,
423,pytorch-optimizer,jettify/pytorch-optimizer,pytorch-utils,,{},26.0,A collection of optimizers for PyTorch compatible with optim module.,8,False,torch_optimizer,conda-forge/torch-optimizer,,,['pytorch'],,,https://pypi.org/project/torch_optimizer,139665.0,139961.0,https://anaconda.org/conda-forge/torch-optimizer,2021-04-21 17:27:11.637,2025-04-22 14:57:50.627,2025-04-22 14:57:50.627000,18992.0,3.0,,,,,,2.0,,,,,,,,,,,
424,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,{},6.0,,8,False,antialiased-cnns,,,,['pytorch'],83.0,83.0,https://pypi.org/project/antialiased-cnns,25809.0,25809.0,,,,,,,,,,,,2.0,CC BY-NC-SA 4.0,,,,,,,,,,
425,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,{},48.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,8,False,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],,,https://pypi.org/project/torch-sparse,26501.0,43348.0,https://anaconda.org/conda-forge/pytorch_sparse,2020-06-01 16:10:56.330,2026-07-30 22:28:12.416,2026-07-30 22:28:12.416000,1246750.0,11.0,,,,,,2.0,,,,,,,,,,,
426,torchsde,google-research/torchsde,pytorch-utils,,{},10.0,SDE solvers and stochastic adjoint sensitivity analysis in PyTorch.,8,False,torchsde,conda-forge/torchsde,,,['pytorch'],,,https://pypi.org/project/torchsde,1896679.0,1897540.0,https://anaconda.org/conda-forge/torchsde,2021-01-11 10:31:24.791,2025-04-22 14:57:44.362,2025-04-22 14:57:44.362000,57722.0,2.0,,,,,,2.0,,,,,,,,,,,
427,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,{},44.0,,8,False,neural-structured-learning,,,,['tensorflow'],528.0,528.0,https://pypi.org/project/neural-structured-learning,1389.0,1389.0,,,,,,,,,,,,2.0,,,,,,,,,,,
428,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,{},24.0,,8,False,scikit-opt,,,,['sklearn'],291.0,291.0,https://pypi.org/project/scikit-opt,6660.0,6660.0,,,,,,,,,,,,3.0,,,,,,,,,,,
429,apricot,jmschrei/apricot,others,,{},5.0,,8,False,apricot-select,,,,,221.0,221.0,https://pypi.org/project/apricot-select,22425.0,22425.0,,,,,,,,,,,,3.0,,,,,,,,,,,
430,pycm,sepandhaghighi/pycm,others,,{},19.0,,8,False,pycm,,,,,423.0,423.0,https://pypi.org/project/pycm,17345.0,17345.0,,,,,,,,,,,,3.0,,,,,,,,,,,
431,dstack,dstackai/dstack,others,,{},72.0,,8,False,dstack,,,,,26.0,26.0,https://pypi.org/project/dstack,83185.0,83185.0,,,,,,,,,,,,3.0,,,,,,,,,,,
432,AugLy,facebookresearch/AugLy,others,,{},47.0,,8,False,augly,,,,,193.0,193.0,https://pypi.org/project/augly,2798.0,2798.0,,,,,,,,,,,,3.0,,,,,,,,,,,
433,ivy,unifyai/ivy,ml-frameworks,,{},1486.0,,7,False,ivy,,,,,,,https://pypi.org/project/ivy,21234.0,21234.0,,,,,,,,,,,,3.0,,,,,,,,,,,
434,ktrain,amaiya/ktrain,ml-frameworks,,{},17.0,,7,False,ktrain,,,,['tensorflow'],579.0,579.0,https://pypi.org/project/ktrain,2842.0,2842.0,,,,,,,,,,,,3.0,,,,,,,,,,,
435,Determined,determined-ai/determined,ml-frameworks,,{},130.0,,7,False,determined,,,https://docs.determined.ai,"['pytorch', 'tensorflow']",,,https://pypi.org/project/determined,20984.0,20984.0,,,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,
436,torchtext,pytorch/text,nlp,,{},156.0,,7,False,torchtext,,,,['pytorch'],,,https://pypi.org/project/torchtext,215125.0,215125.0,,,,,,,,,,,,3.0,,,,,,,,,,,
437,ParlAI,facebookresearch/ParlAI,nlp,,{},219.0,,7,False,parlai,,,,['pytorch'],24.0,24.0,https://pypi.org/project/parlai,1800.0,1800.0,,,,,,,,,,,,3.0,,,,,,,,,,,
438,Rasa,RasaHQ/rasa,nlp,,{},600.0,,7,False,rasa,,,,['tensorflow'],,,https://pypi.org/project/rasa,265975.0,265975.0,,,,,,,,,,,,3.0,,,,,,,,,,,
439,torch-points3d,torch-points3d/torch-points3d,image,,{},36.0,,7,False,torch-points3d,,,,['pytorch'],36.0,36.0,https://pypi.org/project/torch-points3d,219.0,219.0,,,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,
440,Pillow-SIMD,uploadcare/pillow-simd,image,,{},435.0,,7,False,pillow-simd,,,,,,,https://pypi.org/project/pillow-simd,45198.0,45198.0,,,,,,,,,,,,3.0,PIL,,,,,,,,,,
441,MMF,facebookresearch/mmf,image,,{},131.0,,7,False,mmf,,,,['pytorch'],23.0,23.0,https://pypi.org/project/mmf,164.0,164.0,,,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,
442,HyperTools,ContextLab/hypertools,data-viz,,{},23.0,,7,False,hypertools,,,,,508.0,508.0,https://pypi.org/project/hypertools,1044.0,1044.0,,,,,,,,,,,,3.0,,,,,,,,,,,
443,What-If Tool,PAIR-code/what-if-tool,interpretability,,{},21.0,An easy-to-use interface for expanding understanding of a black-box classification or regression ML model.,7,False,witwidget,conda-forge/tensorboard-plugin-wit,,,,2.0,2.0,https://pypi.org/project/witwidget,16314.0,52406.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2020-06-22 09:11:25.867,2025-04-22 14:57:28.709,2025-04-22 14:57:28.709000,2658827.0,4.0,,,,,,3.0,,wit-widget,https://www.npmjs.com/package/wit-widget,162.0,,,,,,,
