,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,labels,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,pypi_url,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,pypi_monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,recent_commit_count,trending,helm_id,maven_id,updated_github_id,maven_url,docs_url,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id
184,tslearn,tslearn-team/tslearn,time-series-data,,{},55.0,A machine learning toolkit dedicated to time-series data.,14,False,tslearn,conda-forge/tslearn,['sklearn'],,,2020-06-15 20:45:09.304,2026-07-03 08:42:17.384000,,,,,,,,,,,,238788.0,30.0,2016.0,2016.0,https://pypi.org/project/tslearn,https://anaconda.org/conda-forge/tslearn,2026-07-03 08:42:17.384,2084724.0,2.0,,210992.0,,,,,,,,,,,,,,,,,
185,GluonTS,awslabs/gluon-ts,time-series-data,,{},119.0,"GluonTS is a Python toolkit for probabilistic time series modeling, built around Apache MXNet (incubating).",14,False,gluonts,anaconda/gluonts,['pytorch'],,,2021-10-14 12:53:05.194,2026-09-02 15:53:58.150000,,,,,,,,,,,,337763.0,6.0,1698.0,1698.0,https://pypi.org/project/gluonts,https://anaconda.org/anaconda/gluonts,2026-09-02 15:53:58.150,5797.0,2.0,,337665.0,,,,,,,,,,,,,,,,,
186,Coqui TTS,coqui-ai/TTS,audio,,{},166.0,Deep learning for Text to Speech by Coqui.,14,False,tts,conda-forge/tts,"['pytorch', 'tensorflow']",,,2021-10-18 17:44:58.974,2025-04-22 14:58:02.848000,,,,,,,,,,,,64158.0,4.0,3808.0,3808.0,https://pypi.org/project/tts,https://anaconda.org/conda-forge/tts,2025-04-22 14:58:02.848,39742.0,1.0,,63485.0,,,,,,,,,,,,,,,,,
187,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,{},376.0,"Client library to download and publish models, datasets and other repos on the huggingface.co hub.",14,False,huggingface_hub,conda-forge/huggingface_hub,,,,2021-02-12 21:11:22.751,2026-09-10 14:14:23.060000,,,,,,,,,,,,289464222.0,173.0,,,https://pypi.org/project/huggingface_hub,https://anaconda.org/conda-forge/huggingface_hub,2026-09-10 14:14:23.060,7456878.0,2.0,,289352926.0,,,,,,,,,,,,,,,,,
188,gpustat,wookayin/gpustat,gpu-utilities,,{},18.0,A simple command-line utility for querying and monitoring GPU status.,14,False,gpustat,conda-forge/gpustat,,,,2020-11-24 19:59:02.801,2025-04-22 14:57:03.401000,,,,,,,,,,,,1221562.0,5.0,8250.0,8250.0,https://pypi.org/project/gpustat,https://anaconda.org/conda-forge/gpustat,2025-04-22 14:57:03.401,350184.0,1.0,,1216560.0,,,,,,,,,,,,,,,,,
189,optimum,huggingface/optimum,gpu-utilities,,{},167.0,"Optimum Library is an extension of the Hugging Face Transformers library, providing a framework to integrate third-..",14,False,optimum,conda-forge/optimum,,,,2022-04-01 08:22:36.713,2026-08-04 22:32:24.368000,,,,,,,,,,,,2255.0,33.0,7375.0,7375.0,https://pypi.org/project/optimum,https://anaconda.org/conda-forge/optimum,2026-08-04 22:32:24.368,119521.0,1.0,,,,,,,,,,,,,,,,,,,
190,emcee,dfm/emcee,probabilistics,,{},78.0,The Python ensemble sampling toolkit for MCMC.,14,False,emcee,conda-forge/emcee,,,,2021-06-27 13:53:55.745,2025-04-22 14:56:23.732000,,,,,,,,,,,,850283.0,12.0,3470.0,3470.0,https://pypi.org/project/emcee,https://anaconda.org/conda-forge/emcee,2025-04-22 14:56:23.732,846424.0,2.0,,836848.0,,,,,,,,,,,,,,,,,
191,PyStan,stan-dev/pystan,probabilistics,,{},14.0,"Python interface to Stan, a package for Bayesian inference.",14,False,pystan,conda-forge/pystan,,,,2020-08-25 22:10:44.292,2025-04-22 14:56:33.006000,,,,,,,,,,,,854450.0,13.0,10632.0,10632.0,https://pypi.org/project/pystan,https://anaconda.org/conda-forge/pystan,2025-04-22 14:56:33.006,3619452.0,2.0,,804869.0,,,,,,,,,,,,,,,,,
192,pingouin,raphaelvallat/pingouin,probabilistics,,{},51.0,Pingouin is an open-source statistical package written in Python 3 and based mostly on Pandas and NumPy.,14,False,pingouin,conda-forge/pingouin,,,,2020-06-15 06:04:02.429,2026-03-28 17:04:20.161000,,,,,,,,,,,,536569.0,30.0,3593.0,3593.0,https://pypi.org/project/pingouin,https://anaconda.org/conda-forge/pingouin,2026-03-28 17:04:20.161,242622.0,2.0,,533335.0,,,,,,,,,,,,,,,,,
193,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,{},45.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",14,False,pytorch-metric-learning,metric-learning/pytorch-metric-learning,['pytorch'],,,2020-01-15 21:48:23.571,2025-03-25 16:28:35.582000,,,,,,,,,,,,2081169.0,54.0,3299.0,3299.0,https://pypi.org/project/pytorch-metric-learning,https://anaconda.org/metric-learning/pytorch-metric-learning,2025-03-25 16:28:35.582,13904.0,2.0,,2080996.0,,,,,,,,,,,,,,,,,
194,Feature Engine,feature-engine/feature_engine,others,,{},69.0,Feature engineering and selection package with Scikit-learns fit and transform functionality.,14,False,feature_engine,conda-forge/feature_engine,,,,2020-08-06 19:43:35.639,2026-02-28 00:54:25.851000,,,,,,,,,,,,190024.0,26.0,3932.0,3932.0,https://pypi.org/project/feature_engine,https://anaconda.org/conda-forge/feature_engine,2026-02-28 00:54:25.851,99931.0,1.0,,188656.0,,,,,,,,,,,,,,,,,
195,PennyLane,PennyLaneAI/PennyLane,others,,{},231.0,PennyLane is a Python quantum machine learning library by Xanadu Inc.,14,False,pennylane,conda-forge/pennylane,,,,2021-11-24 17:17:59.313,2025-04-22 14:58:05.852000,,,,,,,,,,,,207026.0,19.0,2198.0,2198.0,https://pypi.org/project/pennylane,https://anaconda.org/conda-forge/pennylane,2025-04-22 14:58:05.852,458003.0,1.0,,199130.0,,,,,,,,,,,,,,,,,
196,Datasette,simonw/datasette,others,,{},100.0,An open source multi-tool for exploring and publishing data.,14,False,datasette,conda-forge/datasette,,,,2021-04-21 16:46:59.352,2026-08-09 22:33:07.062000,,,,,,,,,,,,174305.0,33.0,1830.0,1830.0,https://pypi.org/project/datasette,https://anaconda.org/conda-forge/datasette,2026-08-09 22:33:07.062,95094.0,1.0,,172843.0,,,,,,,,,,,,,,,datasette,,
197,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,14.0,EvoJAX: Hardware-accelerated Neuroevolution.,13,False,evojax,conda-forge/evojax,['jax'],https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2025-04-22 14:58:11.525000,2024-06-27 07:26:43,298.0,109.0,1.0,52.0,15.0,17.0,951.0,,,,1025.0,20.0,,,https://pypi.org/project/evojax,https://anaconda.org/conda-forge/evojax,2025-04-22 14:58:11.525,56425.0,1.0,,,,,,,,,,,,,,,,,,,
198,LightGBM,microsoft/LightGBM,ml-frameworks,,{},356.0,LightGBM is a gradient boosting framework that uses tree based learning algorithms.,13,False,lightgbm,conda-forge/lightgbm,,,,2020-09-01 12:55:08.262,2026-07-20 03:34:31.957000,,,,,,,,,,,,78761.0,32.0,175.0,175.0,https://pypi.org/project/lightgbm,https://anaconda.org/conda-forge/lightgbm,2026-07-20 03:34:31.957,5670858.0,3.0,,,,,,,,,,,,,,,,,,,
199,skorch,skorch-dev/skorch,ml-frameworks,,{},76.0,A scikit-learn compatible neural network library that wraps pytorch.,13,False,skorch,conda-forge/skorch,"['pytorch', 'sklearn']",,,2020-09-19 04:12:05.913,2026-05-20 05:57:04.606000,,,,,,,,,,,,102378.0,18.0,1819.0,1819.0,https://pypi.org/project/skorch,https://anaconda.org/conda-forge/skorch,2026-05-20 05:57:04.606,851278.0,3.0,,90555.0,,,,,,,,,,,,,,,,,
200,textacy,chartbeat-labs/textacy,nlp,,{},35.0,"NLP, before and after spaCy.",13,False,textacy,conda-forge/textacy,,,,2017-05-12 21:55:59.675,2025-04-22 14:56:36.813000,,,,,,,,,,,,84054.0,12.0,2092.0,2092.0,https://pypi.org/project/textacy,https://anaconda.org/conda-forge/textacy,2025-04-22 14:56:36.813,310439.0,2.0,,81283.0,,,,,,,,,,,,,,,,,
201,nlpaug,makcedward/nlpaug,nlp,,{},34.0,Natrual language processing data Augmentation library.,13,False,nlpaug,conda-forge/nlpaug,,,,2021-06-28 02:58:38.053,2025-04-22 14:57:56.135000,,,,,,,,,,,,125150.0,7.0,1900.0,1900.0,https://pypi.org/project/nlpaug,https://anaconda.org/conda-forge/nlpaug,2025-04-22 14:57:56.135,58140.0,2.0,,124228.0,,,,,,,,,,,,,,,,,
202,spacy-transformers,explosion/spacy-transformers,nlp,,{},24.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",13,False,spacy-transformers,conda-forge/spacy-transformers,['spacy'],,,2021-11-18 17:41:04.018,2026-03-24 13:10:30.640000,,,,,,,,,,,,257553.0,22.0,2430.0,2430.0,https://pypi.org/project/spacy-transformers,https://anaconda.org/conda-forge/spacy-transformers,2026-03-24 13:10:30.640,192670.0,2.0,,254232.0,,,,,,,,,,,,,,,,,
203,haystack,deepset-ai/haystack,agents,,{},458.0,,13,False,haystack-ai,,,,,,,,,,,,,,,,,,618300.0,,1849.0,1849.0,https://pypi.org/project/haystack-ai,,,,3.0,,618300.0,,,,,,,,,,,,,,,,,
204,agno,agno-agi/agno,agents,,{},569.0,,13,False,agno,,,,,,,,,,,,,,,,,,1829628.0,,3156.0,3156.0,https://pypi.org/project/agno,,,,3.0,,1829628.0,,,,,,,,,,,,,,,,,
205,Pillow-SIMD,uploadcare/pillow-simd,image,,{},509.0,,13,False,pillow-simd,,,,PIL,,,,,,,,,,,,,,82666.0,,1151.0,1151.0,https://pypi.org/project/pillow-simd,,,,2.0,,82666.0,,,,,,,,,,,,,,,,,
206,mahotas,luispedro/mahotas,image,,{},35.0,Mahotas: Computer Vision Library.,13,False,mahotas,conda-forge/mahotas,,,,2020-06-12 13:41:17.109,2025-10-21 21:07:30.102000,,,,,,,,,,,,61544.0,14.0,1595.0,1595.0,https://pypi.org/project/mahotas,https://anaconda.org/conda-forge/mahotas,2025-10-21 21:07:30.102,1345428.0,2.0,,43605.0,,,,,,,,,,,,,,,,,
207,detectron2,facebookresearch/detectron2,image,,{},287.0,Detectron2 is FAIRs next-generation platform for object detection and segmentation.,13,False,detectron2,conda-forge/detectron2,['pytorch'],,,2020-07-09 13:12:53.248,2026-06-18 17:18:26.312000,,,,,,,,,,,,15438.0,9.0,2649.0,2649.0,https://pypi.org/project/detectron2,https://anaconda.org/conda-forge/detectron2,2026-06-18 17:18:26.312,1142471.0,2.0,,,,,,,,,,,,,,,,,,,
208,MMDetection,open-mmlab/mmdetection,image,,{},453.0,,13,False,mmdet,,['pytorch'],,,,,,,,,,,,,,,,161387.0,,4146.0,4146.0,https://pypi.org/project/mmdet,,,,2.0,,161387.0,,,,,,,,,,,,,,,,,
209,Face Recognition,ageitgey/face_recognition,image,,{},55.0,Recognize faces from Python or from the command line.,13,False,face_recognition,conda-forge/face_recognition,['pytorch'],,,2020-09-14 16:50:56.246,2025-04-22 14:57:35.730000,,,,,,,,,,,,122424.0,1.0,5678.0,5678.0,https://pypi.org/project/face_recognition,https://anaconda.org/conda-forge/face_recognition,2025-04-22 14:57:35.730,45837.0,2.0,,121788.0,,,,,,,,,,,,,,,,,
210,InsightFace,deepinsight/insightface,image,,{},67.0,,13,False,insightface,,['mxnet'],,,,,,,,,,,,,,,,920362.0,,5361.0,5361.0,https://pypi.org/project/insightface,,,,2.0,,920362.0,,,,,,,,,,,,,,,,,
211,tesserocr,sirfz/tesserocr,ocr,,{},35.0,"A simple, Pillow-friendly, Python wrapper around tesseract-ocr API using Cython.",13,False,tesserocr,conda-forge/tesserocr,,,,2020-07-10 15:30:26.694,2025-04-22 14:57:14.353000,,,,,,,,,,,,428821.0,6.0,1481.0,1481.0,https://pypi.org/project/tesserocr,https://anaconda.org/conda-forge/tesserocr,2025-04-22 14:57:14.353,385338.0,2.0,,423614.0,,,,,,,,,,,,,,,,,
212,D-Tale,man-group/dtale,data-viz,,{},33.0,D-Tale is the combination of a Flask back-end and a React front-end to bring you an easy way to view & analyze Pandas..,13,False,dtale,conda-forge/dtale,"['pandas', 'jupyter']",,LGPL-2.1,2020-05-31 14:48:59.449,2026-04-01 13:43:46.846000,,,,,,,,,,,,43769.0,160.0,1540.0,1540.0,https://pypi.org/project/dtale,https://anaconda.org/conda-forge/dtale,2026-04-01 13:43:46.846,608947.0,2.0,,35757.0,,,,,,,,,,,,,,,,,
213,pyvis,WestHealth/pyvis,data-viz,,{},32.0,,13,False,pyvis,,,,,,,,,,,,,,,,,,1619732.0,,12747.0,12747.0,https://pypi.org/project/pyvis,,,,2.0,,1619732.0,,,,,,,,,,,,,,,,,
214,Perspective,finos/perspective,data-viz,,{},104.0,Streaming pivot visualization via WebAssembly.,13,False,perspective-python,conda-forge/perspective,['jupyter'],,,2020-06-07 15:10:08.248,2026-09-10 02:46:57.187000,,,,,,,,,,,,80405.0,93.0,216.0,216.0,https://pypi.org/project/perspective-python,https://anaconda.org/conda-forge/perspective,2026-09-10 02:46:57.187,3111881.0,2.0,,38821.0,,,,,,,,,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,93.0,,,
215,pyecharts,pyecharts/pyecharts,data-viz,,{},45.0,,13,False,pyecharts,,['jupyter'],,,,,,,,,,,,,,,,730619.0,,5705.0,5705.0,https://pypi.org/project/pyecharts,,,,2.0,,730619.0,,,,,,,,,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,,,,,,
216,scikit-plot,reiinakano/scikit-plot,interpretability,,{},13.0,An intuitive library to add plotting functionality to scikit-learn objects.,13,False,scikit-plot,conda-forge/scikit-plot,['sklearn'],,,2017-07-28 13:12:37.676,2025-04-22 14:56:38.875000,,,,,,,,,,,,313453.0,6.0,6609.0,6609.0,https://pypi.org/project/scikit-plot,https://anaconda.org/conda-forge/scikit-plot,2025-04-22 14:56:38.875,582947.0,2.0,,308154.0,,,,,,,,,,,,,,,,,
217,dtreeviz,parrt/dtreeviz,interpretability,,{},29.0,A python library for decision tree visualization and model interpretation.,13,False,dtreeviz,conda-forge/dtreeviz,,,,2020-11-11 13:07:21.019,2026-07-23 07:45:21.686000,,,,,,,,,,,,55867.0,22.0,1633.0,1633.0,https://pypi.org/project/dtreeviz,https://anaconda.org/conda-forge/dtreeviz,2026-07-23 07:45:21.686,145740.0,2.0,,53785.0,,,,,,,,,,,,,,,,,
218,dgl,dmlc/dgl,graph,,{},298.0,,13,False,dgl,,,,,,,,,,,,,,,,,,100772.0,,4270.0,4270.0,https://pypi.org/project/dgl,,,,2.0,,100772.0,,,,,,,,,,,,,,,,,
219,ogb,snap-stanford/ogb,graph,,{},32.0,Open Graph Benchmark.,13,False,ogb,conda-forge/ogb,,,,2020-09-02 17:22:47.382,2025-04-22 14:57:35.121000,,,,,,,,,,,,65433.0,11.0,2807.0,2807.0,https://pypi.org/project/ogb,https://anaconda.org/conda-forge/ogb,2025-04-22 14:57:35.121,81280.0,2.0,,64305.0,,,,,,,,,,,,,,,,,
220,bt,pmorissette/bt,financial-data,,{},45.0,bt - flexible backtesting for Python.,13,False,bt,conda-forge/bt,,,,2021-04-23 10:15:55.354,2026-09-12 12:57:52.644000,,,,,,,,,,,,26167.0,10.0,1753.0,1753.0,https://pypi.org/project/bt,https://anaconda.org/conda-forge/bt,2026-09-12 12:57:52.644,166104.0,2.0,,23612.0,,,,,,,,,,,,,,,,,
221,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,{},58.0,,13,False,bayesian-optimization,,,,,,,,,,,,,,,,,,646100.0,,4248.0,4248.0,https://pypi.org/project/bayesian-optimization,,,,2.0,,646100.0,,,,,,,,,,,,,,,,,
222,nevergrad,facebookresearch/nevergrad,hyperopt,,{},59.0,A Python toolbox for performing gradient-free optimization.,13,False,nevergrad,conda-forge/nevergrad,,,,2020-05-26 12:59:59.482,2025-04-22 14:57:24.222000,,,,,,,,,,,,394113.0,15.0,1258.0,1258.0,https://pypi.org/project/nevergrad,https://anaconda.org/conda-forge/nevergrad,2025-04-22 14:57:24.222,77936.0,2.0,,393088.0,,,,,,,,,,,,,,,,,
223,featuretools,alteryx/featuretools,hyperopt,,{},75.0,a framework for automated feature engineering.,13,False,featuretools,conda-forge/featuretools,,,,2020-06-04 23:17:05.307,2025-04-22 14:56:57.460000,,,,,,,,,,,,106012.0,77.0,2171.0,2171.0,https://pypi.org/project/featuretools,https://anaconda.org/conda-forge/featuretools,2025-04-22 14:56:57.460,323086.0,2.0,,101705.0,,,,,,,,,,,,,,,,,
224,dask-ml,dask/dask-ml,distributed-ml,,{},82.0,Distributed and parallel machine learning using dask.,13,False,dask-ml,conda-forge/dask-ml,,,,2020-05-26 20:29:09.888,2025-04-22 14:56:42.913000,,,,,,,,,,,,73472.0,31.0,1357.0,1357.0,https://pypi.org/project/dask-ml,https://anaconda.org/conda-forge/dask-ml,2025-04-22 14:56:42.913,1369127.0,3.0,,55458.0,,,,,,,,,,,,,,,,,
225,implicit,benfred/implicit,recommender-systems,,{},37.0,Fast Python Collaborative Filtering for Implicit Datasets.,13,False,implicit,conda-forge/implicit,,,,2020-09-15 03:41:22.783,2026-05-14 22:07:46.291000,,,,,,,,,,,,293522.0,18.0,2028.0,2028.0,https://pypi.org/project/implicit,https://anaconda.org/conda-forge/implicit,2026-05-14 22:07:46.291,2100222.0,1.0,,264353.0,,,,,,,,,,,,,,,,,
226,SpeechRecognition,Uberi/speech_recognition,audio,,{},62.0,"Library for performing speech recognition, with support for several engines and APIs, online and offline.",13,False,SpeechRecognition,conda-forge/speechrecognition,,,,2020-08-20 04:16:29.624,2026-09-06 14:10:27.730000,,,,,,,,,,,,9468278.0,27.0,24.0,24.0,https://pypi.org/project/SpeechRecognition,https://anaconda.org/conda-forge/speechrecognition,2026-09-06 14:10:27.730,629970.0,2.0,,9459649.0,,,,,,,,,,,,,,,,,
227,tinytag,devsnd/tinytag,audio,,{},28.0,,13,False,tinytag,,,,,,,,,,,,,,,,,,4428086.0,,2072.0,2072.0,https://pypi.org/project/tinytag,,,,2.0,,4428086.0,,,,,,,,,,,,,,,,,
228,Opacus,pytorch/opacus,privacy-ml,,{},91.0,Train PyTorch models with Differential Privacy.,13,False,opacus,conda-forge/opacus,['pytorch'],,,2022-01-11 20:35:33.574,2026-05-05 21:02:34.391000,,,,,,,,,,,,110293.0,12.0,1304.0,1304.0,https://pypi.org/project/opacus,https://anaconda.org/conda-forge/opacus,2026-05-05 21:02:34.391,38272.0,2.0,,109610.0,,,,,,,,,,,,,,,,,
229,PyCUDA,inducer/pycuda,gpu-utilities,,{},84.0,Python wrapper for CUDA.,13,False,pycuda,conda-forge/pycuda,,,,2021-03-24 21:15:24.222,2025-10-27 15:24:05.554000,,,,,,,,,,,,22264.0,9.0,4144.0,4144.0,https://pypi.org/project/pycuda,https://anaconda.org/conda-forge/pycuda,2025-10-27 15:24:05.554,1469486.0,2.0,,,,,,,,,,,,,,,,,,,
230,Apex,NVIDIA/apex,gpu-utilities,,{},140.0,a Pytorch extension with NVIDIA-maintained utilities to streamline mixed precision and distributed training.,13,False,,conda-forge/nvidia-apex,['pytorch'],,,2020-10-08 01:21:09.615,2026-09-02 03:40:14.070000,,,,,,,,,,,,11156.0,5.0,3373.0,3373.0,,https://anaconda.org/conda-forge/nvidia-apex,2026-09-02 03:40:14.070,792117.0,2.0,,,,,,,,,,,,,,,,,,,
231,SALib,SALib/SALib,probabilistics,,{},58.0,Sensitivity Analysis Library.,13,False,salib,conda-forge/salib,,,,2020-10-24 17:04:38.048,2025-10-12 03:01:28.233000,,,,,,,,,,,,417880.0,16.0,1805.0,1805.0,https://pypi.org/project/salib,https://anaconda.org/conda-forge/salib,2025-10-12 03:01:28.233,548811.0,2.0,,410151.0,,,,,,,,,,,,,,,,,
232,Prince,MaxHalford/prince,sklearn-utils,,{},23.0,Statistical factor analysis in Python.,13,False,prince,conda-forge/prince-factor-analysis,['sklearn'],,,2020-10-06 17:12:24.107,2026-08-31 15:09:04.473000,,,,,,,,,,,,160378.0,9.0,801.0,801.0,https://pypi.org/project/prince,https://anaconda.org/conda-forge/prince-factor-analysis,2026-08-31 15:09:04.473,35819.0,2.0,,159874.0,,,,,,,,,,,,,,,,,
233,tensorly,tensorly/tensorly,others,,{},80.0,Tensor learning in Python.,13,False,tensorly,conda-forge/tensorly,,,,2020-10-20 14:38:35.389,2025-04-22 14:56:50.737000,,,,,,,,,,,,77567.0,9.0,1245.0,1245.0,https://pypi.org/project/tensorly,https://anaconda.org/conda-forge/tensorly,2025-04-22 14:56:50.737,407793.0,2.0,,71824.0,,,,,,,,,,,,,,,,,
234,kmodes,nicodv/kmodes,others,,{},22.0,Python implementations of the k-modes and k-prototypes clustering algorithms for clustering categorical data.,13,False,kmodes,conda-forge/kmodes,,,,2020-04-04 05:32:53.353,2025-04-22 14:57:23.933000,,,,,,,,,,,,351580.0,6.0,3216.0,3216.0,https://pypi.org/project/kmodes,https://anaconda.org/conda-forge/kmodes,2025-04-22 14:57:23.933,93867.0,2.0,,350361.0,,,,,,,,,,,,,,,,,
235,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,28.0,,12,False,dm-launchpad,,['tensorflow'],https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000000,2023-08-22 08:22:26,367.0,42.0,5.0,6.0,19.0,21.0,331.0,,,,,,,,https://pypi.org/project/dm-launchpad,,,,3.0,,,,,,,,,,,google-deepmind/launchpad,,,,,,,,
236,AutoGluon,autogluon/autogluon,hyperopt,,{},166.0,"AutoGluon: AutoML for Text, Image, and Tabular Data.",12,False,autogluon,,"['pytorch', 'sklearn']",,,,2025-06-16 23:01:47.182920,,,,,,,,20.0,,,,230169.0,,1302.0,1302.0,https://pypi.org/project/autogluon,,,,2.0,autogluon/autogluon,230169.0,https://hub.docker.com/r/autogluon/autogluon,2025-06-16 23:01:47.182920,20.0,26428.0,,,,,,,https://auto.gluon.ai,,,,,,
237,Sonnet,deepmind/sonnet,ml-frameworks,,{},63.0,Multi-language spell checker.,12,False,dm-sonnet,conda-forge/sonnet,['tensorflow'],,,2019-11-20 21:03:41.099,2025-04-22 14:57:17.453000,,,,,,,,,,,,14655.0,13.0,1589.0,1589.0,https://pypi.org/project/dm-sonnet,https://anaconda.org/conda-forge/sonnet,2025-04-22 14:57:17.453,57825.0,3.0,,13950.0,,,,,,,,,,,,,,,,,
238,flashtext,vi3k6i5/flashtext,nlp,,{},7.0,This module can be used to replace keywords in sentences or extract keywords from sentences. It is based on the..,12,False,flashtext,conda-forge/flashtext,,,,2020-07-16 16:37:57.409,2025-04-22 14:57:29.789000,,,,,,,,,,,,2439832.0,1.0,2119.0,2119.0,https://pypi.org/project/flashtext,https://anaconda.org/conda-forge/flashtext,2025-04-22 14:57:29.789,25398.0,3.0,,2439489.0,,,,,,,,,,,,,,,,,
239,ag2,ag2ai/ag2,agents,,{},510.0,,12,False,ag2,,,,,,,,,,,,,,,,,,234062.0,,1017.0,1017.0,https://pypi.org/project/ag2,,,,3.0,,234062.0,,,,,,,,,,,,,,,,,
240,torchvision,pytorch/vision,image,,{},693.0,Image and video datasets and models for torch deep learning.,12,False,torchvision,conda-forge/torchvision,['pytorch'],,,2021-03-09 23:13:43.284,2026-08-24 17:58:00.745000,,,,,,,,,,,,82805.0,32.0,24.0,24.0,https://pypi.org/project/torchvision,https://anaconda.org/conda-forge/torchvision,2026-08-24 17:58:00.745,5465182.0,3.0,,,,,,,,,,,,,,,,,,,
241,deepface,serengil/deepface,image,,{},102.0,,12,False,deepface,,,,,,,,,,,,,,,,,,180918.0,,8751.0,8751.0,https://pypi.org/project/deepface,,,,3.0,,180918.0,,,,,,,,,,,,,,,,,
242,PyTorch3D,facebookresearch/pytorch3d,image,,{},188.0,3d Geometry for pytorch.,12,False,pytorch3d,pytorch3d/pytorch3d,['pytorch'],,,2019-11-19 20:10:38.667,2025-03-25 16:29:23.925000,,,,,,,,,,,,6325.0,18.0,1389.0,1389.0,https://pypi.org/project/pytorch3d,https://anaconda.org/pytorch3d/pytorch3d,2025-03-25 16:29:23.925,439017.0,3.0,,972.0,,,,,,,,,,,,,,,,,
243,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,{},14.0,Visualizing large time series with plotly.,12,False,plotly-resampler,conda-forge/plotly-resampler,,,,2022-01-13 19:12:38.352,2025-10-09 21:44:53.402000,,,,,,,,,,,,343755.0,23.0,2104.0,2104.0,https://pypi.org/project/plotly-resampler,https://anaconda.org/conda-forge/plotly-resampler,2025-10-09 21:44:53.402,192815.0,3.0,,340312.0,,,,,,,,,,,,,,,,,
