,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,trending,license,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,maven_id,maven_url
567,awesome-machine-learning,josephmisiti/awesome-machine-learning,data-science,,{},730.0,,4,False,,,,,,23.0,23.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
568,awesome-quant,wilsonfreitas/awesome-quant,data-science,,{},256.0,,4,False,,,,,,24.0,24.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
569,Neural Network Libraries,sony/nnabla,ml-frameworks,,{},76.0,,4,False,nnabla,,,,,,,https://pypi.org/project/nnabla,1440.0,1440.0,,,,,,,,,,,,3.0,,,,,,,,,,,
570,ivis,beringresearch/ivis,ml-frameworks,,{},10.0,,4,False,ivis,,,,,40.0,40.0,https://pypi.org/project/ivis,348.0,348.0,,,,,,,,,,,,3.0,,,,,,,,,,,
571,fast-bert,utterworks/fast-bert,nlp,,{},37.0,,4,False,fast-bert,,,,,,,https://pypi.org/project/fast-bert,2143.0,2143.0,,,,,,,,,,,,3.0,,,,,,,,,,,
572,PySlowFast,facebookresearch/SlowFast,image,,{},39.0,,4,False,pyslowfast,,,,['pytorch'],23.0,23.0,https://pypi.org/project/pyslowfast,21.0,21.0,,,,,,,,,,,,3.0,,,,,,,,,,,
573,attention-ocr,emedvedev/attention-ocr,ocr,,{},28.0,,4,False,aocr,,,,['tensorflow'],32.0,32.0,https://pypi.org/project/aocr,129.0,129.0,,,,,,,,,,,,3.0,,,,,,,,,,,
574,calamari,Calamari-OCR/calamari,ocr,,{},23.0,,4,False,calamari_ocr,,,,,,,https://pypi.org/project/calamari_ocr,2181.0,2181.0,,,,,,,,,,,,3.0,,,,,,,,,,,
575,responsible-ai-toolbox,microsoft/responsible-ai-toolbox,interpretability,,{},45.0,,4,False,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",,,https://pypi.org/project/raiwidgets,5170.0,5170.0,,,,,,,,,,,,3.0,,,,,,,,,,,
576,ecco,jalammar/ecco,interpretability,,{},12.0,Visualization tools for NLP machine learning models.,4,False,ecco,conda-forge/ecco,,,['pytorch'],,,https://pypi.org/project/ecco,480.0,645.0,https://anaconda.org/conda-forge/ecco,2021-12-30 22:13:55.932,2025-04-22 14:58:08.015,2025-04-22 14:58:08.015000,9091.0,3.0,,,,,,3.0,,,,,,,,,,,
577,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,{},19.0,,4,False,sklearn-evaluation,,,,['sklearn'],,,https://pypi.org/project/sklearn-evaluation,8984.0,8984.0,,,,,,,,,,,,3.0,,,,,,,,,,,
578,fairness-indicators,tensorflow/fairness-indicators,interpretability,,{},39.0,,4,False,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,1113.0,1113.0,,,,,,,,,,,,3.0,,,,,,,,,,,
579,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,{},40.0,,4,False,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,5271.0,5271.0,,,,,,,,,,,,3.0,,,,,,,,,,,
580,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,{},32.0,,4,False,torchbiggraph,,,,['pytorch'],,,https://pypi.org/project/torchbiggraph,4337.0,4337.0,,,,,,,,,,,,3.0,,,,,,,,,,,
581,AdaNet,tensorflow/adanet,hyperopt,,{},27.0,,4,False,adanet,,,,['tensorflow'],,,https://pypi.org/project/adanet,1263.0,1263.0,,,,,,,,,,,,3.0,,,,,,,,,,,
582,Test Tube,williamFalcon/test-tube,hyperopt,,{},16.0,,4,False,test_tube,,,,,,,https://pypi.org/project/test_tube,18092.0,18092.0,,,,,,,,,,,,3.0,,,,,,,,,,,
583,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,{},5.0,,4,False,alphapy,,,,,11.0,11.0,https://pypi.org/project/alphapy,171.0,171.0,,,,,,,,,,,,3.0,,,,,,,,,,,
584,Studio.ml,studioml/studio,ml-experiments,,{},24.0,,4,False,studioml,,,,,8.0,8.0,https://pypi.org/project/studioml,156.0,156.0,,,,,,,,,,,,3.0,,,,,,,,,,,
585,TensorLayerx,tensorlayer/tensorlayerx,reinforcement-learning,,{},13.0,,4,False,tensorlayerx,,,,['tensorflow'],31.0,31.0,https://pypi.org/project/tensorlayerx,312.0,312.0,,,,,,,,,,,,3.0,,,,,,,,,,,
586,BigDL,intel-analytics/BigDL,distributed-ml,,{},125.0,,4,False,bigdl,,,,,,,https://pypi.org/project/bigdl,5895.0,5895.0,,,,,,,,,,,,3.0,,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4
587,BytePS,bytedance/byteps,distributed-ml,,{},21.0,,4,False,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,103.0,103.0,,,,2020-03-03 02:33:23.358610,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,,1823.0,3.0,,Apache-2.0,,,,,,,,,
588,parallelformers,tunib-ai/parallelformers,distributed-ml,,{},5.0,,4,False,parallelformers,,,,,74.0,74.0,https://pypi.org/project/parallelformers,37.0,37.0,,,,,,,,,,,,3.0,,,,,,,,,,,
589,Case Recommender,caserec/CaseRecommender,recommender-systems,,{},11.0,,4,False,caserecommender,,,,['sklearn'],15.0,15.0,https://pypi.org/project/caserecommender,258.0,258.0,,,,,,,,,,,,3.0,,,,,,,,,,,
590,TimeSide,Parisson/TimeSide,audio,,{},23.0,,4,False,TimeSide,,,,,20.0,20.0,https://pypi.org/project/TimeSide,70.0,70.0,,,,,,,,,,,,3.0,,,,,,,,,,,
591,Larq Compute Engine,larq/compute-engine,model-serialisation,,{},19.0,,4,False,larq-compute-engine,,,,,11.0,11.0,https://pypi.org/project/larq-compute-engine,384.0,384.0,,,,,,,,,,,,3.0,,,,,,,,,,,
592,ArrayFire,arrayfire/arrayfire,gpu-utilities,,{},100.0,,4,False,arrayfire,,,,,,,https://pypi.org/project/arrayfire,6329.0,6329.0,,,,,,,,,,,,3.0,,,,,,,,,,,
593,textflint,textflint/textflint,adversarial,,{},18.0,,4,False,textflint,,,,,21.0,21.0,https://pypi.org/project/textflint,274.0,274.0,,,,,,,,,,,,3.0,,,,,,,,,,,
594,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,{},6.0,,4,False,performer-pytorch,,,,['pytorch'],,,https://pypi.org/project/performer-pytorch,9179.0,9179.0,,,,,,,,,,,,3.0,,,,,,,,,,,
595,tinygrad,geohot/tinygrad,pytorch-utils,,{},488.0,,4,False,,,,,['pytorch'],23.0,23.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
596,Higher,facebookresearch/higher,pytorch-utils,,{},8.0,,4,False,higher,,,,['pytorch'],,,https://pypi.org/project/higher,16624.0,16624.0,,,,,,,,,,,,3.0,,,,,,,,,,,
597,dabl,dabl/dabl,sklearn-utils,,{},24.0,,4,False,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,1470.0,1470.0,,,,,,,,,,,,3.0,,,,,,,,,,,
598,Mars,mars-project/mars,others,,{},53.0,,4,False,pymars,,,,,,,https://pypi.org/project/pymars,5691.0,5691.0,,,,,,,,,,,,3.0,,,,,,,,,,,
599,PaddleHub,PaddlePaddle/PaddleHub,others,,{},70.0,,4,False,paddlehub,,,,['paddle'],,,https://pypi.org/project/paddlehub,3447.0,3447.0,,,,,,,,,,,,3.0,,,,,,,,,,,
600,Towhee,towhee-io/towhee,others,,{},38.0,,4,False,towhee,,,,,,,https://pypi.org/project/towhee,1478.0,1478.0,,,,,,,,,,,,3.0,,,,,,,,,,,
601,pykale,pykale/pykale,others,,{},31.0,,4,False,pykale,,,,['pytorch'],7.0,7.0,https://pypi.org/project/pykale,153.0,153.0,,,,,,,,,,,,3.0,,,,,,,,,,,
602,Brainiak,brainiak/brainiak,medical-data,,{},37.0,,3,False,brainiak,,brainiak/brainiak,,,,,https://pypi.org/project/brainiak,1159.0,1159.0,,,,2025-01-07 00:51:13.258034,,,https://hub.docker.com/r/brainiak/brainiak,2025-01-07 00:51:13.258034,1.0,1.0,2451.0,3.0,,,,,,,,,,,
603,awesome-python-data-science,krzjoa/awesome-python-data-science,data-science,,{},39.0,,3,False,,,,,,10.0,10.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
604,Machine-Learning-Tutorials,ujjwalkarn/Machine-Learning-Tutorials,data-science,,{},34.0,,3,False,,,,,,23.0,23.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
605,ML in production,eugeneyan/applied-ml,data-science,,{},53.0,,3,False,,,,,,24.0,24.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
606,larq,larq/larq,ml-frameworks,,{},20.0,,3,False,larq,,,,['tensorflow'],,,https://pypi.org/project/larq,1317.0,1317.0,,,,,,,,,,,,3.0,,,,,,,,,,,
607,EvaDB,georgia-tech-db/eva,ml-frameworks,,{},72.0,,3,False,evadb,,,,['pytorch'],,,https://pypi.org/project/evadb,496.0,496.0,,,,,,,,,,,,3.0,,,,,,,,,,,
608,NeoML,neoml-lib/neoml,ml-frameworks,,{},41.0,,3,False,neoml,,,,,2.0,2.0,https://pypi.org/project/neoml,,,,,,,,,,,,,,3.0,,Apache-2.0,,,,,,,,,
609,VizSeq,facebookresearch/vizseq,nlp,,{},5.0,,3,False,vizseq,,,,,13.0,13.0,https://pypi.org/project/vizseq,31.0,31.0,,,,,,,,,,,,3.0,,,,,,,,,,,
610,Texthero,jbesomi/texthero,nlp,,{},21.0,,3,False,texthero,,,,,,,https://pypi.org/project/texthero,865.0,865.0,,,,,,,,,,,,3.0,,,,,,,,,,,
611,Sockeye,awslabs/sockeye,nlp,,{},61.0,,3,False,sockeye,,,,['pytorch'],,,https://pypi.org/project/sockeye,471.0,471.0,,,,,,,,,,,,3.0,,,,,,,,,,,
612,Caer,jasmcaus/caer,image,,{},8.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",3,False,caer,,,https://caer.rtfd.io,,,,https://pypi.org/project/caer,2466.0,2466.0,,,,,,,,,,,,3.0,,,,,,,,,,,
613,vissl,facebookresearch/vissl,image,,{},38.0,,3,False,vissl,,,,['pytorch'],,,https://pypi.org/project/vissl,412.0,412.0,,,,,,,,,,,,3.0,,,,,,,,,,,
614,DE⫶TR,facebookresearch/detr,image,,{},27.0,,3,False,,,,,['pytorch'],24.0,24.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
615,FlashTorch,MisaOgura/flashtorch,interpretability,,{},2.0,,3,False,flashtorch,,,,['pytorch'],23.0,23.0,https://pypi.org/project/flashtorch,183.0,183.0,,,,,,,,,,,,3.0,,,,,,,,,,,
616,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,{},22.0,,3,False,model-card-toolkit,,,,,,,https://pypi.org/project/model-card-toolkit,562.0,562.0,,,,,,,,,,,,3.0,,,,,,,,,,,
617,bias-detector,intuit/bias-detector,interpretability,,{},4.0,,3,False,bias-detector,,,,,4.0,4.0,https://pypi.org/project/bias-detector,361.0,361.0,,,,,,,,,,,,3.0,,,,,,,,,,,
618,GraphVite,DeepGraphLearning/graphvite,graph,,{},,A general and high-performance graph embedding system for various applications.,3,False,,milagraph/graphvite,,,,,,,,67.0,https://anaconda.org/milagraph/graphvite,2019-08-05 06:16:49.612,2025-03-25 16:27:49.968,2025-03-25 16:27:49.968000,5569.0,4.0,,,,,,3.0,,,,,,,,,,,
619,graph4nlp,graph4ai/graph4nlp,graph,,{},29.0,,3,False,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,364.0,364.0,,,,,,,,,,,,3.0,,,,,,,,,,,
620,DIG,divelab/DIG,graph,,{},50.0,,3,False,dig,,,,,,,https://pypi.org/project/dig,736.0,736.0,,,,,,,,,,,,3.0,,,,,,,,,,,
621,tf-quant-finance,google/tf-quant-finance,financial-data,,{},49.0,,3,False,tf-quant-finance,,,,['tensorflow'],,,https://pypi.org/project/tf-quant-finance,760.0,760.0,,,,,,,,,,,,3.0,,,,,,,,,,,
622,opytimizer,gugarosa/opytimizer,hyperopt,,{},4.0,,3,False,opytimizer,,,,,,,https://pypi.org/project/opytimizer,3665.0,3665.0,,,,,,,,,,,,3.0,,,,,,,,,,,
623,Auto Tune Models,HDI-Project/ATM,hyperopt,,{},17.0,,3,False,atm,,,,,26.0,26.0,https://pypi.org/project/atm,146.0,146.0,,,,,,,,,,,,3.0,,,,,,,,,,,
624,chitra,gradsflow/chitra,ml-experiments,,{},14.0,A multi functional library for full stack Deep Learning.,3,False,chitra,conda-forge/chitra,,,,,,https://pypi.org/project/chitra,176.0,308.0,https://anaconda.org/conda-forge/chitra,2022-01-13 13:30:34.982,2025-04-22 14:58:08.672,2025-04-22 14:58:08.672000,7136.0,1.0,,,,,,3.0,,,,,,,,,,,
625,rliable,google-research/rliable,reinforcement-learning,,{},9.0,,3,False,rliable,,,,,,,https://pypi.org/project/rliable,7264.0,7264.0,,,,,,,,,,,,3.0,,,,,,,,,,,
626,Maze,enlite-ai/maze,reinforcement-learning,,{},3.0,Maze is an application-oriented deep reinforcement learning framework.,3,False,maze-rl,,enliteai/maze,,['pytorch'],,,https://pypi.org/project/maze-rl,186.0,186.0,,,,2025-11-21 11:11:16.871310,,,https://hub.docker.com/r/enliteai/maze,2025-11-21 11:11:16.871310,,,1049.0,3.0,,Custom,,,,,,,,,
627,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,{},23.0,,3,False,,,,,['jax'],23.0,23.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
628,launchpad,deepmind/launchpad,distributed-ml,,{},28.0,,3,False,dm-launchpad,,,,['tensorflow'],,,https://pypi.org/project/dm-launchpad,859.0,859.0,,,,,,,,,,,,3.0,,,,,,,,,,,
629,luminaire,zillow/luminaire,time-series-data,,{},11.0,,3,False,luminaire,,,,,5.0,5.0,https://pypi.org/project/luminaire,179.0,179.0,,,,,,,,,,,,3.0,,,,,,,,,,,
630,NGT,yahoojapan/NGT,nn-search,,{},21.0,,3,False,ngt,,,,,,,https://pypi.org/project/ngt,1072.0,1072.0,,,,,,,,,,,,3.0,,,,,,,,,,,
631,Spotlight,maciejkula/spotlight,recommender-systems,,{},11.0,,3,False,,maciejkula/spotlight,,,['pytorch'],,,,,88.0,https://anaconda.org/maciejkula/spotlight,2017-06-28 21:27:28.858,2025-03-25 16:28:52.378,2025-03-25 16:28:52.378000,9615.0,6.0,,,,,,3.0,,,,,,,,,,,
632,TTS,mozilla/TTS,audio,,{},56.0,,3,False,,,,,,24.0,24.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
633,modelkit,Cornerstone-OnDemand/modelkit,model-serialisation,,{},14.0,,3,False,modelkit,,,,,,,https://pypi.org/project/modelkit,2966.0,2966.0,,,,,,,,,,,,3.0,,,,,,,,,,,
634,ml-ane-transformers,apple/ml-ane-transformers,model-serialisation,,{},,,3,False,ane-transformers,,,,['pytorch'],,,https://pypi.org/project/ane-transformers,2442.0,2442.0,,,,,,,,,,,,3.0,,,,,,,,,,,
635,CrypTen,facebookresearch/CrypTen,privacy-ml,,{},40.0,,3,False,crypten,,,,['pytorch'],,,https://pypi.org/project/crypten,1027.0,1027.0,,,,,,,,,,,,3.0,,,,,,,,,,,
636,DALI,NVIDIA/DALI,gpu-utilities,,{},104.0,,3,False,,,,,,,,,,,,,,,,,,,,,,3.0,,Apache-2.0,,,,,,,,,
637,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,{},50.0,,3,False,,blazingsql/blazingsql-protocol,,,,,,,,14.0,https://anaconda.org/blazingsql/blazingsql-protocol,2019-09-13 21:17:37.888,2025-03-25 16:26:10.601,2025-03-25 16:26:10.601000,1148.0,5.0,,,,,,3.0,,,,,,,,,,,
638,torch-uncertainty,ENSTA-U2IS-AI/torch-uncertainty,probabilistics,,{},20.0,,3,False,torch-uncertainty,,,,,,,https://pypi.org/project/torch-uncertainty,2197.0,2197.0,,,,,,,,,,,,3.0,,,,,,,,,,,
639,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,{},9.0,,3,False,pytorch_toolbelt,,,,['pytorch'],,,https://pypi.org/project/pytorch_toolbelt,6842.0,6842.0,,,,,,,,,,,,3.0,,,,,,,,,,,
640,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,{},16.0,,3,False,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,6297.0,6297.0,,,,,,,,,,,,3.0,,,,,,,,,,,
641,TF Compression,tensorflow/compression,tensorflow-utils,,{},26.0,,3,False,tensorflow-compression,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-compression,1005.0,1005.0,,,,,,,,,,,,3.0,,,,,,,,,,,
642,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,{},18.0,,3,False,deslib,,,,['sklearn'],,,https://pypi.org/project/deslib,1505.0,1505.0,,,,,,,,,,,,3.0,,,,,,,,,,,
643,awesome-datascience,academic/awesome-datascience,data-science,,{},334.0,,2,False,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
644,awesome-semantic-segmentation,mrgloom/awesome-semantic-segmentation,data-science,,{},16.0,,2,False,,,,,,23.0,23.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
645,Awesome-LLMOps,tensorchord/Awesome-LLMOps,data-science,,{},150.0,,2,False,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
646,awesome-public-datasets,awesomedata/awesome-public-datasets,data-science,,{},167.0,,2,False,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
647,runhouse,run-house/runhouse,ml-frameworks,,{},20.0,,2,False,runhouse,,,,,,,https://pypi.org/project/runhouse,624.0,624.0,,,,,,,,,,,,3.0,,,,,,,,,,,
648,nebuly,nebuly-ai/nebuly,nlp,,{},,,2,False,nebuly,,,,,,,https://pypi.org/project/nebuly,269.0,269.0,,,,,,,,,,,,3.0,,,,,,,,,,,
649,lightseq,bytedance/lightseq,nlp,,{},19.0,,2,False,lightseq,,,,,,,https://pypi.org/project/lightseq,867.0,867.0,,,,,,,,,,,,3.0,,,,,,,,,,,
650,NeuralCompression,facebookresearch/NeuralCompression,image,,{},10.0,,2,False,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,349.0,349.0,,,,,,,,,,,,3.0,,,,,,,,,,,
651,nude.py,hhatto/nude.py,image,,{},12.0,,2,False,nudepy,,,,,,,https://pypi.org/project/nudepy,394.0,394.0,,,,,,,,,,,,3.0,,,,,,,,,,,
652,Anchor,marcotcr/anchor,interpretability,,{},10.0,,2,False,anchor_exp,,,,,,,https://pypi.org/project/anchor_exp,1073.0,1073.0,,,,,,,,,,,,3.0,,,,,,,,,,,
653,Attribution Priors,suinleelab/attributionpriors,interpretability,,{},6.0,,2,False,attributionpriors,,,,"['tensorflow', 'pytorch']",7.0,7.0,https://pypi.org/project/attributionpriors,52.0,52.0,,,,,,,,,,,,3.0,,,,,,,,,,,
654,ExplainX.ai,explainX/explainx,interpretability,,{},6.0,,2,False,explainx,,,,,7.0,7.0,https://pypi.org/project/explainx,100.0,100.0,,,,,,,,,,,,3.0,,,,,,,,,,,
655,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,{},7.0,Python Implementation and Extension of RDF2Vec.,2,False,pyrdf2vec,,,,,,,https://pypi.org/project/pyrdf2vec,392.0,392.0,,,,,,,,,,,,3.0,,,,,,,,,,,
656,finmarketpy,cuemacro/finmarketpy,financial-data,,{},19.0,,2,False,finmarketpy,,,,,,,https://pypi.org/project/finmarketpy,739.0,739.0,,,,,,,,,,,,3.0,,,,,,,,,,,
657,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,{},4.0,,2,False,hyperparameter-hunter,,,,,,,https://pypi.org/project/hyperparameter-hunter,175.0,175.0,,,,,,,,,,,,3.0,,,,,,,,,,,
658,datmo,datmo/datmo,ml-experiments,,{},6.0,,2,False,datmo,,,,,7.0,7.0,https://pypi.org/project/datmo,148.0,148.0,,,,,,,,,,,,3.0,,,,,,,,,,,
659,azureml-examples,Azure/azureml-examples,ml-experiments,,{},284.0,,2,False,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
660,Pearl,facebookresearch/Pearl,reinforcement-learning,,{},53.0,,2,False,pearl,,,,,,,https://pypi.org/project/pearl,84.0,84.0,,,,,,,,,,,,3.0,,,,,,,,,,,
661,MONAILabel,Project-MONAI/MONAILabel,medical-data,,{},73.0,,2,False,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,69.0,69.0,,,,,,,,,,,,3.0,,,,,,,,,,,
662,DeepNeuro,QTIM-Lab/DeepNeuro,medical-data,,{},6.0,,2,False,deepneuro,,,,,3.0,3.0,https://pypi.org/project/deepneuro,73.0,73.0,,,,,,,,,,,,3.0,,,,,,,,,,,
663,MedicalNet,Tencent/MedicalNet,medical-data,,{},,,2,False,,,,,,,,,,,,,,,,,,,,,,3.0,,MIT,,,,,,,,,
664,bluefog,Bluefog-Lib/bluefog,distributed-ml,,{},9.0,,2,False,bluefog,,,,['pytorch'],5.0,5.0,https://pypi.org/project/bluefog,32.0,32.0,,,,,,,,,,,,3.0,,,,,,,,,,,
665,OpenRec,ylongqi/openrec,recommender-systems,,{},11.0,,2,False,openrec,,,,,5.0,5.0,https://pypi.org/project/openrec,51.0,51.0,,,,,,,,,,,,3.0,,,,,,,,,,,
666,tts-generation-webui,rsxdalv/tts-generation-webui,audio,,{},14.0,,2,False,,,,,,11.0,11.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
667,backprop,backprop-ai/backprop,model-serialisation,,{},8.0,,2,False,backprop,,,,,,,https://pypi.org/project/backprop,166.0,166.0,,,,,,,,,,,,3.0,,,,,,,,,,,
668,benchmark_VAE,clementchadebec/benchmark_VAE,pytorch-utils,,{},18.0,,2,False,,,,,['pytorch'],41.0,41.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
669,jaxdf,ucl-bug/jaxdf,jax-utils,,{},4.0,,2,False,,,,,['jax'],13.0,13.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
670,best-of-ml-python,ml-tooling/best-of-ml-python,data-science,,{},57.0,,1,False,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
671,awesome-agents,kyrolabs/awesome-agents,data-science,,{},109.0,,1,False,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
672,awesome-ai-agents,e2b-dev/awesome-ai-agents,data-science,,{},59.0,,1,False,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
673,awesome_time_series_in_python,MaxBenChrist/awesome_time_series_in_python,data-science,,{},23.0,,1,False,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
674,Awesome-LLM,Hannibal046/Awesome-LLM,data-science,,{},134.0,,1,False,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
675,mace,XiaoMi/mace,ml-frameworks,,{},69.0,,1,False,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
676,scenic,google-research/scenic,image,,{},100.0,,1,False,,,,,['jax'],,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
677,interpret-text,interpretml/interpret-text,interpretability,,{},18.0,,1,False,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,144.0,144.0,,,,,,,,,,,,3.0,,,,,,,,,,,
678,typedb-ml,vaticle/typedb-ml,graph,,{},13.0,,1,False,typedb-ml,,,,,,,https://pypi.org/project/typedb-ml,42.0,42.0,,,,,,,,,,,,3.0,,,,,,,,,,,
679,Auptimizer,LGE-ARC-AdvancedAI/auptimizer,hyperopt,,{},11.0,,1,False,auptimizer,,,,,,,https://pypi.org/project/auptimizer,101.0,101.0,,,,,,,,,,,,3.0,,,,,,,,,,,
680,traintool,jrieke/traintool,ml-experiments,,{},,,1,False,traintool,,,,"['pytorch', 'tensorflow', 'sklearn']",,,https://pypi.org/project/traintool,21.0,21.0,,,,,,,,,,,,3.0,,,,,,,,,,,
681,MMLSpark,microsoft/SynapseML,distributed-ml,,{},128.0,,1,False,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,,,,,,,,,,,,,,3.0,,,,,,,,,,,
682,Collie,ShopRunner/collie,recommender-systems,,{},,,1,False,collie,,,,['pytorch'],,,https://pypi.org/project/collie,143.0,143.0,,,,,,,,,,,,3.0,,,,,,,,,,,
683,rs_metrics,Darel13712/rs_metrics,recommender-systems,,{},,,1,False,rs_metrics,,,,,,,https://pypi.org/project/rs_metrics,45.0,45.0,,,,,,,,,,,,3.0,,,,,,,,,,,
684,KD-Lib,SforAiDl/KD_Lib,pytorch-utils,,{},6.0,,1,False,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,87.0,87.0,,,,,,,,,,,,3.0,,,,,,,,,,,
685,pandas-ai,gventuri/pandas-ai,others,,{},112.0,,1,False,pandas-ai,,,,,,,https://pypi.org/project/pandas-ai,,,,,,,,,,,,,,3.0,,,,,,,,,,,
686,StreamAlert,airbnb/streamalert,others,,{},33.0,,1,False,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
687,awesome-time-series,lmmentel/awesome-time-series,data-science,,{},14.0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Data-science,khuyentran1401/Data-science,data-science,,{},8.0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,datascience,r0f1/datascience,data-science,,{},20.0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,Production-Level-Deep-Learning,alirezadir/Production-Level-Deep-Learning,data-science,,{},11.0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,kaggle-solutions,faridrashidi/kaggle-solutions,data-science,,{},5.0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,nupic.torch,numenta/nupic.torch,ml-frameworks,,{},14.0,,0,False,nupic.torch,,,,,,,https://pypi.org/project/nupic.torch,,,,,,,,,,,,,,,,,,,,,,,,,
693,AutoGL,THUMNLab/AutoGL,graph,,{},18.0,,0,False,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,,,,,,,,,,,,,,,,,,,,,,,,,
694,OpenKE,thunlp/OpenKE,graph,,{},14.0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,OpenNE,thunlp/OpenNE,graph,,{},12.0,,0,False,,,,,['tensorflow'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,GraphEmbedding,shenweichen/GraphEmbedding,graph,,{},9.0,,0,False,,,,,['sklearn'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,surpriver,tradytics/surpriver,financial-data,,{},6.0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,nnDetection,MIC-DKFZ/nnDetection,medical-data,,{},12.0,,0,False,,,,,['pytorch'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,moolib,facebookresearch/moolib,distributed-ml,,{},6.0,,0,False,,,,,['pytorch'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
