,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,labels,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,helm_id,recent_commit_count,updated_github_id,maven_id,maven_url,docs_url,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id
573,awesome-machine-learning,josephmisiti/awesome-machine-learning,data-science,,{},742.0,,4,False,,,,,,,,,,,,,,,,,,,,,23.0,23.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
574,awesome-quant,wilsonfreitas/awesome-quant,data-science,,{},333.0,,4,False,,,,,,,,,,,,,,,,,,,,,24.0,24.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
575,ivis,beringresearch/ivis,ml-frameworks,,{},10.0,,4,False,ivis,,,,,,,,,,,,,,,,,,297.0,,41.0,41.0,https://pypi.org/project/ivis,297.0,,,,3.0,,,,,,,,,,,,,,,,,,
576,Texthero,jbesomi/texthero,nlp,,{},21.0,,4,False,texthero,,,,,,,,,,,,,,,,,,1271.0,,,,https://pypi.org/project/texthero,1271.0,,,,3.0,,,,,,,,,,,,,,,,,,
577,finetune,IndicoDataSolutions/finetune,nlp,,{},25.0,,4,False,finetune,,"['tensorflow', 'sklearn']",,,,,,,,,,,,,,,,76.0,,16.0,16.0,https://pypi.org/project/finetune,76.0,,,,3.0,,,,,,,,,,,,,,,,,,
578,Sockeye,awslabs/sockeye,nlp,,{},61.0,,4,False,sockeye,,['pytorch'],,,,,,,,,,,,,,,,1633.0,,,,https://pypi.org/project/sockeye,1633.0,,,,3.0,,,,,,,,,,,,,,,,,,
579,PaddleDetection,PaddlePaddle/PaddleDetection,image,,{},188.0,,4,False,paddledet,,['paddle'],,,,,,,,,,,,,,,,342.0,,,,https://pypi.org/project/paddledet,342.0,,,,3.0,,,,,,,,,,,,,,,,,,
580,attention-ocr,emedvedev/attention-ocr,ocr,,{},28.0,,4,False,aocr,,['tensorflow'],,,,,,,,,,,,,,,,53.0,,32.0,32.0,https://pypi.org/project/aocr,53.0,,,,3.0,,,,,,,,,,,,,,,,,,
581,calamari,Calamari-OCR/calamari,ocr,,{},23.0,,4,False,calamari_ocr,,,,,,,,,,,,,,,,,,1132.0,,,,https://pypi.org/project/calamari_ocr,1132.0,,,,3.0,,,,,,,,,,,,,,,,,,
582,responsible-ai-toolbox,microsoft/responsible-ai-toolbox,interpretability,,{},47.0,,4,False,raiwidgets,,"['pytorch', 'tensorflow', 'jupyter']",,,,,,,,,,,,,,,,4131.0,,,,https://pypi.org/project/raiwidgets,4131.0,,,,3.0,,,,,,,,,,,,,,,,,,
583,ecco,jalammar/ecco,interpretability,,{},12.0,Visualization tools for NLP machine learning models.,4,False,ecco,conda-forge/ecco,['pytorch'],,,2021-12-30 22:13:55.932,2025-04-22 14:58:08.015000,,,,,,,,,,,,324.0,3.0,,,https://pypi.org/project/ecco,158.0,https://anaconda.org/conda-forge/ecco,2025-04-22 14:58:08.015,9469.0,3.0,,,,,,,,,,,,,,,,,,
584,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,{},40.0,,4,False,torch-geometric-temporal,,['pytorch'],,,,,,,,,,,,,,,,2160.0,,,,https://pypi.org/project/torch-geometric-temporal,2160.0,,,,3.0,,,,,,,,,,,,,,,,,,
585,Neuraxle,Neuraxio/Neuraxle,hyperopt,,{},9.0,,4,False,neuraxle,,,,,,,,,,,,,,,,,,69.0,,69.0,69.0,https://pypi.org/project/neuraxle,69.0,,,,3.0,,,,,,,,,,,,,,,,,,
586,Test Tube,williamFalcon/test-tube,hyperopt,,{},16.0,,4,False,test_tube,,,,,,,,,,,,,,,,,,18859.0,,,,https://pypi.org/project/test_tube,18859.0,,,,3.0,,,,,,,,,,,,,,,,,,
587,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,{},5.0,,4,False,alphapy,,,,,,,,,,,,,,,,,,150.0,,11.0,11.0,https://pypi.org/project/alphapy,150.0,,,,3.0,,,,,,,,,,,,,,,,,,
588,Studio.ml,studioml/studio,ml-experiments,,{},24.0,,4,False,studioml,,,,,,,,,,,,,,,,,,229.0,,8.0,8.0,https://pypi.org/project/studioml,229.0,,,,3.0,,,,,,,,,,,,,,,,,,
589,TensorLayerx,tensorlayer/tensorlayerx,reinforcement-learning,,{},13.0,,4,False,tensorlayerx,,['tensorflow'],,,,,,,,,,,,,,,,184.0,,31.0,31.0,https://pypi.org/project/tensorlayerx,184.0,,,,3.0,,,,,,,,,,,,,,,,,,
590,parallelformers,tunib-ai/parallelformers,distributed-ml,,{},5.0,,4,False,parallelformers,,,,,,,,,,,,,,,,,,65.0,,75.0,75.0,https://pypi.org/project/parallelformers,65.0,,,,3.0,,,,,,,,,,,,,,,,,,
591,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,{},29.0,,4,False,pytorch_tabular,,['pytorch'],,,,,,,,,,,,,,,,4045.0,,,,https://pypi.org/project/pytorch_tabular,4045.0,,,,3.0,,,,,,,,,,,,,,,,,,
592,NGT,yahoojapan/NGT,nn-search,,{},22.0,,4,False,ngt,,,,,,,,,,,,,,,,,,2952.0,,,,https://pypi.org/project/ngt,2952.0,,,,3.0,,,,,,,,,,,,,,,,,,
593,DeepSpeech,mozilla/DeepSpeech,audio,,,,A library for running inference on a DeepSpeech model.,4,False,deepspeech,conda-forge/deepspeech,['tensorflow'],,,2021-07-29 19:26:01.146,2025-04-22 14:57:58.207000,,,,,,,,,,,,3452.0,1.0,,,https://pypi.org/project/deepspeech,3375.0,https://anaconda.org/conda-forge/deepspeech,2025-04-22 14:57:58.207,4824.0,3.0,-6.0,,,,,,,,,,,,,,,,,
594,Larq Compute Engine,larq/compute-engine,model-serialisation,,{},19.0,,4,False,larq-compute-engine,,,,,,,,,,,,,,,,,,178.0,,11.0,11.0,https://pypi.org/project/larq-compute-engine,178.0,,,,3.0,,,,,,,,,,,,,,,,,,
595,ArrayFire,arrayfire/arrayfire,gpu-utilities,,{},97.0,,4,False,arrayfire,,,,,,,,,,,,,,,,,,1913.0,,,,https://pypi.org/project/arrayfire,1913.0,,,,3.0,,,,,,,,,,,,,,,,,,
596,cuML,rapidsai/cuml,gpu-utilities,,{},208.0,,4,False,cuml,,,,,,,,,,,,,,,,,,726.0,,,,https://pypi.org/project/cuml,726.0,,,,3.0,,,,,,,,,,,,,,,,,,
597,textflint,textflint/textflint,adversarial,,{},18.0,,4,False,textflint,,,,,,,,,,,,,,,,,,199.0,,21.0,21.0,https://pypi.org/project/textflint,199.0,,,,3.0,,,,,,,,,,,,,,,,,,
598,tinygrad,geohot/tinygrad,pytorch-utils,,{},501.0,,4,False,,,['pytorch'],,,,,,,,,,,,,,,,,,23.0,23.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
599,dabl,dabl/dabl,sklearn-utils,,{},24.0,,4,False,dabl,,['sklearn'],,,,,,,,,,,,,,,,1707.0,,,,https://pypi.org/project/dabl,1707.0,,,,3.0,,,,,,,,,,,,,,,,,,
600,Mars,mars-project/mars,others,,{},53.0,,4,False,pymars,,,,,,,,,,,,,,,,,,4476.0,,,,https://pypi.org/project/pymars,4476.0,,,,3.0,,,,,,,,,,,,,,,,,,
601,PaddleHub,PaddlePaddle/PaddleHub,others,,{},70.0,,4,False,paddlehub,,['paddle'],,,,,,,,,,,,,,,,2345.0,,,,https://pypi.org/project/paddlehub,2345.0,,,,3.0,,,,,,,,,,,,,,,,,,
602,pykale,pykale/pykale,others,,{},32.0,,4,False,pykale,,['pytorch'],,,,,,,,,,,,,,,,149.0,,7.0,7.0,https://pypi.org/project/pykale,149.0,,,,3.0,,,,,,,,,,,,,,,,,,
603,awesome-python-data-science,krzjoa/awesome-python-data-science,data-science,,{},39.0,,3,False,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
604,Machine-Learning-Tutorials,ujjwalkarn/Machine-Learning-Tutorials,data-science,,{},34.0,,3,False,,,,,,,,,,,,,,,,,,,,,23.0,23.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
605,ML in production,eugeneyan/applied-ml,data-science,,{},53.0,,3,False,,,,,,,,,,,,,,,,,,,,,24.0,24.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
606,Neural Network Libraries,sony/nnabla,ml-frameworks,,{},76.0,,3,False,nnabla,,,,,,,,,,,,,,,,,,1062.0,,,,https://pypi.org/project/nnabla,1062.0,,,,3.0,,,,,,,,,,,,,,,,,,
607,VizSeq,facebookresearch/vizseq,nlp,,{},5.0,,3,False,vizseq,,,,,,,,,,,,,,,,,,107.0,,13.0,13.0,https://pypi.org/project/vizseq,107.0,,,,3.0,,,,,,,,,,,,,,,,,,
608,Caer,jasmcaus/caer,image,,{},8.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",3,False,caer,,,,,,,,,,,,,,,,,,1823.0,,,,https://pypi.org/project/caer,1823.0,,,,3.0,,,,,,,,,,,,https://caer.rtfd.io,,,,,,
609,icevision,airctic/icevision,image,,{},41.0,,3,False,icevision,,,,,,,,,,,,,,,,,,742.0,,,,https://pypi.org/project/icevision,742.0,,,,3.0,,,,,,,,,,,,,,,,,,
610,deep-daze,lucidrains/deep-daze,image,,{},14.0,,3,False,deep-daze,,,,,,,,,,,,,,,,,,,,56.0,56.0,https://pypi.org/project/deep-daze,,,,,3.0,,,,,,,,,,,,,,,,,,
611,PySlowFast,facebookresearch/SlowFast,image,,{},39.0,,3,False,pyslowfast,,['pytorch'],,,,,,,,,,,,,,,,19.0,,23.0,23.0,https://pypi.org/project/pyslowfast,19.0,,,,3.0,,,,,,,,,,,,,,,,,,
612,DE⫶TR,facebookresearch/detr,image,,{},27.0,,3,False,,,['pytorch'],,,,,,,,,,,,,,,,,,24.0,24.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
613,FlashTorch,MisaOgura/flashtorch,interpretability,,{},2.0,,3,False,flashtorch,,['pytorch'],,,,,,,,,,,,,,,,241.0,,23.0,23.0,https://pypi.org/project/flashtorch,241.0,,,,3.0,,,,,,,,,,,,,,,,,,
614,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,{},19.0,,3,False,sklearn-evaluation,,['sklearn'],,,,,,,,,,,,,,,,1686.0,,,,https://pypi.org/project/sklearn-evaluation,1686.0,,,,3.0,,,,,,,,,,,,,,,,,,
615,fairness-indicators,tensorflow/fairness-indicators,interpretability,,{},39.0,,3,False,fairness-indicators,,"['tensorflow', 'jupyter']",,,,,,,,,,,,,,,,491.0,,,,https://pypi.org/project/fairness-indicators,491.0,,,,3.0,,,,,,,,,,,,,,,,,,
616,Anchor,marcotcr/anchor,interpretability,,{},10.0,,3,False,anchor_exp,,,,,,,,,,,,,,,,,,1259.0,,,,https://pypi.org/project/anchor_exp,1259.0,,,,3.0,,,,,,,,,,,,,,,,,,
617,GraphVite,DeepGraphLearning/graphvite,graph,,{},,A general and high-performance graph embedding system for various applications.,3,False,,milagraph/graphvite,,,,2019-08-05 06:16:49.612,2025-03-25 16:27:49.968000,,,,,,,,,,,,66.0,4.0,,,,,https://anaconda.org/milagraph/graphvite,2025-03-25 16:27:49.968,5649.0,3.0,,,,,,,,,,,,,,,,,,
618,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,{},32.0,,3,False,torchbiggraph,,['pytorch'],,,,,,,,,,,,,,,,842.0,,,,https://pypi.org/project/torchbiggraph,842.0,,,,3.0,,,,,,,,,,,,,,,,,,
619,DIG,divelab/DIG,graph,,{},50.0,,3,False,dig,,,,,,,,,,,,,,,,,,371.0,,,,https://pypi.org/project/dig,371.0,,,,3.0,,,,,,,,,,,,,,,,,,
620,tf-quant-finance,google/tf-quant-finance,financial-data,,{},49.0,,3,False,tf-quant-finance,,['tensorflow'],,,,,,,,,,,,,,,,309.0,,,,https://pypi.org/project/tf-quant-finance,309.0,,,,3.0,,,,,,,,,,,,,,,,,,
621,Auto Tune Models,HDI-Project/ATM,hyperopt,,{},17.0,,3,False,atm,,,,,,,,,,,,,,,,,,102.0,,26.0,26.0,https://pypi.org/project/atm,102.0,,,,3.0,,,,,,,,,,,,,,,,,,
622,chitra,gradsflow/chitra,ml-experiments,,{},14.0,A multi functional library for full stack Deep Learning.,3,False,chitra,conda-forge/chitra,,,,2022-01-13 13:30:34.982,2025-04-22 14:58:08.672000,,,,,,,,,,,,290.0,1.0,,,https://pypi.org/project/chitra,156.0,https://anaconda.org/conda-forge/chitra,2025-04-22 14:58:08.672,7517.0,3.0,,,,,,,,,,,,,,,,,,
623,MONAILabel,Project-MONAI/MONAILabel,medical-data,,{},73.0,,3,False,monailabel-weekly,,,,,,,,,,,,,,,,,,190.0,,,,https://pypi.org/project/monailabel-weekly,190.0,,,,3.0,,,,,,,,,,,,,,,,,,
624,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,{},23.0,,3,False,,,['jax'],,,,,,,,,,,,,,,,,,23.0,23.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
625,luminaire,zillow/luminaire,time-series-data,,{},11.0,,3,False,luminaire,,,,,,,,,,,,,,,,,,168.0,,5.0,5.0,https://pypi.org/project/luminaire,168.0,,,,3.0,,,,,,,,,,,,,,,,,,
626,Spotlight,maciejkula/spotlight,recommender-systems,,{},11.0,,3,False,,maciejkula/spotlight,['pytorch'],,,2017-06-28 21:27:28.858,2025-03-25 16:28:52.378000,,,,,,,,,,,,87.0,6.0,,,,,https://anaconda.org/maciejkula/spotlight,2025-03-25 16:28:52.378,9725.0,3.0,,,,,,,,,,,,,,,,,,
627,TTS,mozilla/TTS,audio,,{},56.0,,3,False,,,,,,,,,,,,,,,,,,,,,24.0,24.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
628,ml-ane-transformers,apple/ml-ane-transformers,model-serialisation,,{},,,3,False,ane-transformers,,['pytorch'],,,,,,,,,,,,,,,,2315.0,,,,https://pypi.org/project/ane-transformers,2315.0,,,,3.0,,,,,,,,,,,,,,,,,,
629,PipelineDP,OpenMined/PipelineDP,privacy-ml,,{},35.0,,3,False,pipeline-dp,,,,,,,,,,,,,,,,,,497.0,,,,https://pypi.org/project/pipeline-dp,497.0,,,,3.0,,,,,,,,,,,,,,,,,,
630,DALI,NVIDIA/DALI,gpu-utilities,,{},106.0,,3,False,,,,,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
631,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,{},50.0,,3,False,,blazingsql/blazingsql-protocol,,,,2019-09-13 21:17:37.888,2025-03-25 16:26:10.601000,,,,,,,,,,,,13.0,5.0,,,,,https://anaconda.org/blazingsql/blazingsql-protocol,2025-03-25 16:26:10.601,1168.0,3.0,,,,,,,,,,,,,,,,,,
632,torch-uncertainty,ENSTA-U2IS-AI/torch-uncertainty,probabilistics,,{},20.0,,3,False,torch-uncertainty,,,,,,,,,,,,,,,,,,1520.0,,,,https://pypi.org/project/torch-uncertainty,1520.0,,,,3.0,,,,,,,,,,,,,,,,,,
633,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,{},6.0,,3,False,performer-pytorch,,['pytorch'],,,,,,,,,,,,,,,,2899.0,,,,https://pypi.org/project/performer-pytorch,2899.0,,,,3.0,,,,,,,,,,,,,,,,,,
634,Higher,facebookresearch/higher,pytorch-utils,,{},8.0,,3,False,higher,,['pytorch'],,,,,,,,,,,,,,,,7653.0,,,,https://pypi.org/project/higher,7653.0,,,,3.0,,,,,,,,,,,,,,,,,,
635,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,{},9.0,,3,False,pytorch_toolbelt,,['pytorch'],,,,,,,,,,,,,,,,6568.0,,,,https://pypi.org/project/pytorch_toolbelt,6568.0,,,,3.0,,,,,,,,,,,,,,,,,,
636,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,{},16.0,,3,False,torch-struct,,['pytorch'],,,,,,,,,,,,,,,,3687.0,,,,https://pypi.org/project/torch-struct,3687.0,,,,3.0,,,,,,,,,,,,,,,,,,
637,TF Compression,tensorflow/compression,tensorflow-utils,,{},26.0,,3,False,tensorflow-compression,,['tensorflow'],,,,,,,,,,,,,,,,993.0,,,,https://pypi.org/project/tensorflow-compression,993.0,,,,3.0,,,,,,,,,,,,,,,,,,
638,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,{},18.0,,3,False,deslib,,['sklearn'],,,,,,,,,,,,,,,,1602.0,,,,https://pypi.org/project/deslib,1602.0,,,,3.0,,,,,,,,,,,,,,,,,,
639,Towhee,towhee-io/towhee,others,,{},38.0,,3,False,towhee,,,,,,,,,,,,,,,,,,1028.0,,,,https://pypi.org/project/towhee,1028.0,,,,3.0,,,,,,,,,,,,,,,,,,
640,Brainiak,brainiak/brainiak,medical-data,,{},37.0,,2,False,brainiak,,,,,,2025-01-07 00:51:13.258034,,,,,,,,1.0,,,,544.0,,,,https://pypi.org/project/brainiak,544.0,,,,3.0,,brainiak/brainiak,https://hub.docker.com/r/brainiak/brainiak,2025-01-07 00:51:13.258034,1.0,2896.0,,,,,,,,,,,,
641,awesome-datascience,academic/awesome-datascience,data-science,,{},345.0,,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
642,awesome-semantic-segmentation,mrgloom/awesome-semantic-segmentation,data-science,,{},16.0,,2,False,,,,,,,,,,,,,,,,,,,,,23.0,23.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
643,Awesome-LLMOps,tensorchord/Awesome-LLMOps,data-science,,{},150.0,,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
644,awesome-public-datasets,awesomedata/awesome-public-datasets,data-science,,{},167.0,,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
645,runhouse,run-house/runhouse,ml-frameworks,,{},20.0,,2,False,runhouse,,,,,,,,,,,,,,,,,,315.0,,,,https://pypi.org/project/runhouse,315.0,,,,3.0,,,,,,,,,,,,,,,,,,
646,happy-transformer,EricFillion/happy-transformer,nlp,,{},14.0,,2,False,happytransformer,,['huggingface'],,,,,,,,,,,,,,,,966.0,,,,https://pypi.org/project/happytransformer,966.0,,,,3.0,-4.0,,,,,,,,,,,,,,,,,
647,fast-bert,utterworks/fast-bert,nlp,,{},37.0,,2,False,fast-bert,,,,,,,,,,,,,,,,,,148.0,,,,https://pypi.org/project/fast-bert,148.0,,,,3.0,,,,,,,,,,,,,,,,,,
648,nude.py,hhatto/nude.py,image,,{},12.0,,2,False,nudepy,,,,,,,,,,,,,,,,,,259.0,,,,https://pypi.org/project/nudepy,259.0,,,,3.0,,,,,,,,,,,,,,,,,,
649,bias-detector,intuit/bias-detector,interpretability,,{},4.0,,2,False,bias-detector,,,,,,,,,,,,,,,,,,56.0,,4.0,4.0,https://pypi.org/project/bias-detector,56.0,,,,3.0,,,,,,,,,,,,,,,,,,
650,Attribution Priors,suinleelab/attributionpriors,interpretability,,{},6.0,,2,False,attributionpriors,,"['tensorflow', 'pytorch']",,,,,,,,,,,,,,,,25.0,,7.0,7.0,https://pypi.org/project/attributionpriors,25.0,,,,3.0,,,,,,,,,,,,,,,,,,
651,ExplainX.ai,explainX/explainx,interpretability,,{},6.0,,2,False,explainx,,,,,,,,,,,,,,,,,,22.0,,7.0,7.0,https://pypi.org/project/explainx,22.0,,,,3.0,,,,,,,,,,,,,,,,,,
652,graph4nlp,graph4ai/graph4nlp,graph,,{},29.0,,2,False,graph4nlp,,['pytorch'],,,,,,,,,,,,,,,,33.0,,,,https://pypi.org/project/graph4nlp,33.0,,,,3.0,,,,,,,,,,,,,,,,,,
653,finmarketpy,cuemacro/finmarketpy,financial-data,,{},19.0,,2,False,finmarketpy,,,,,,,,,,,,,,,,,,498.0,,,,https://pypi.org/project/finmarketpy,498.0,,,,3.0,,,,,,,,,,,,,,,,,,
654,opytimizer,gugarosa/opytimizer,hyperopt,,{},5.0,,2,False,opytimizer,,,,,,,,,,,,,,,,,,491.0,,,,https://pypi.org/project/opytimizer,491.0,,,,3.0,,,,,,,,,,,,,,,,,,
655,datmo,datmo/datmo,ml-experiments,,{},6.0,,2,False,datmo,,,,,,,,,,,,,,,,,,65.0,,7.0,7.0,https://pypi.org/project/datmo,65.0,,,,3.0,,,,,,,,,,,,,,,,,,
656,azureml-examples,Azure/azureml-examples,ml-experiments,,{},285.0,,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
657,Pearl,facebookresearch/Pearl,reinforcement-learning,,{},54.0,,2,False,pearl,,,,,,,,,,,,,,,,,,135.0,,,,https://pypi.org/project/pearl,135.0,,,,3.0,,,,,,,,,,,,,,,,,,
658,Maze,enlite-ai/maze,reinforcement-learning,,{},3.0,Maze is an application-oriented deep reinforcement learning framework.,2,False,maze-rl,,['pytorch'],,Custom,,2025-11-21 11:11:16.871310,,,,,,,,,,,,57.0,,,,https://pypi.org/project/maze-rl,57.0,,,,3.0,,enliteai/maze,https://hub.docker.com/r/enliteai/maze,2025-11-21 11:11:16.871310,,1392.0,,,,,,,,,,,,
659,MedicalNet,Tencent/MedicalNet,medical-data,,{},,,2,False,,,,,MIT,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
660,Case Recommender,caserec/CaseRecommender,recommender-systems,,{},11.0,,2,False,caserecommender,,['sklearn'],,,,,,,,,,,,,,,,,,15.0,15.0,https://pypi.org/project/caserecommender,,,,,3.0,,,,,,,,,,,,,,,,,,
661,tts-generation-webui,rsxdalv/tts-generation-webui,audio,,{},15.0,,2,False,,,,,,,,,,,,,,,,,,,,,11.0,11.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
662,jaxdf,ucl-bug/jaxdf,jax-utils,,{},4.0,,2,False,,,['jax'],,,,,,,,,,,,,,,,,,13.0,13.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
663,Image Super-Resolution,idealo/image-super-resolution,image,,{},11.0,Implementation of RDN for image super resolution.,1,False,ISR,,['tensorflow'],,,,2019-04-01 13:48:45.697251,,,,,,,,1.0,,,,541.0,,,,https://pypi.org/project/ISR,541.0,,,,3.0,,idealo/image-super-resolution-gpu,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,1.0,1145.0,,,,,,,,,,,,
664,best-of-ml-python,ml-tooling/best-of-ml-python,data-science,,{},57.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
665,awesome-agents,kyrolabs/awesome-agents,data-science,,{},132.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
666,awesome-ai-agents,e2b-dev/awesome-ai-agents,data-science,,{},60.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
667,awesome_time_series_in_python,MaxBenChrist/awesome_time_series_in_python,data-science,,{},23.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
668,datascience,r0f1/datascience,data-science,,{},21.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
669,Awesome-LLM,Hannibal046/Awesome-LLM,data-science,,{},134.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
670,mace,XiaoMi/mace,ml-frameworks,,{},69.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
671,nebuly,nebuly-ai/nebuly,nlp,,{},,,1,False,nebuly,,,,,,,,,,,,,,,,,,134.0,,,,https://pypi.org/project/nebuly,134.0,,,,3.0,,,,,,,,,,,,,,,,,,
672,scenic,google-research/scenic,image,,{},101.0,,1,False,,,['jax'],,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
673,interpret-text,interpretml/interpret-text,interpretability,,{},18.0,,1,False,interpret-text,,['jupyter'],,,,,,,,,,,,,,,,69.0,,,,https://pypi.org/project/interpret-text,69.0,,,,3.0,,,,,,,,,,,,,,,,,,
674,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,{},7.0,Python Implementation and Extension of RDF2Vec.,1,False,pyrdf2vec,,,,,,,,,,,,,,,,,,115.0,,,,https://pypi.org/project/pyrdf2vec,115.0,,,,3.0,,,,,,,,,,,,,,,,,,
675,typedb-ml,vaticle/typedb-ml,graph,,{},13.0,,1,False,typedb-ml,,,,,,,,,,,,,,,,,,48.0,,,,https://pypi.org/project/typedb-ml,48.0,,,,3.0,,,,,,,,,,,,,,,,,,
676,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,{},4.0,,1,False,hyperparameter-hunter,,,,,,,,,,,,,,,,,,107.0,,,,https://pypi.org/project/hyperparameter-hunter,107.0,,,,3.0,,,,,,,,,,,,,,,,,,
677,Auptimizer,LGE-ARC-AdvancedAI/auptimizer,hyperopt,,{},11.0,,1,False,auptimizer,,,,,,,,,,,,,,,,,,70.0,,,,https://pypi.org/project/auptimizer,70.0,,,,3.0,,,,,,,,,,,,,,,,,,
678,DeepNeuro,QTIM-Lab/DeepNeuro,medical-data,,{},6.0,,1,False,deepneuro,,,,,,,,,,,,,,,,,,16.0,,3.0,3.0,https://pypi.org/project/deepneuro,16.0,,,,3.0,,,,,,,,,,,,,,,,,,
679,bluefog,Bluefog-Lib/bluefog,distributed-ml,,{},9.0,,1,False,bluefog,,['pytorch'],,,,,,,,,,,,,,,,13.0,,5.0,5.0,https://pypi.org/project/bluefog,13.0,,,,3.0,,,,,,,,,,,,,,,,,,
680,MMLSpark,microsoft/SynapseML,distributed-ml,,{},133.0,,1,False,mmlspark,,['spark'],,,,,,,,,,,,,,,,,,,,https://pypi.org/project/mmlspark,,,,,3.0,,,,,,,,,,,,,,,,,,
681,OpenRec,ylongqi/openrec,recommender-systems,,{},11.0,,1,False,openrec,,,,,,,,,,,,,,,,,,10.0,,5.0,5.0,https://pypi.org/project/openrec,10.0,,,,3.0,,,,,,,,,,,,,,,,,,
682,rs_metrics,Darel13712/rs_metrics,recommender-systems,,{},,,1,False,rs_metrics,,,,,,,,,,,,,,,,,,33.0,,,,https://pypi.org/project/rs_metrics,33.0,,,,3.0,,,,,,,,,,,,,,,,,,
683,backprop,backprop-ai/backprop,model-serialisation,,{},8.0,,1,False,backprop,,,,,,,,,,,,,,,,,,88.0,,,,https://pypi.org/project/backprop,88.0,,,,3.0,,,,,,,,,,,,,,,,,,
684,FATE,FederatedAI/FATE,privacy-ml,,{},102.0,,1,False,ETAF,,,,,,,,,,,,,,,,,,4.0,,1.0,1.0,https://pypi.org/project/ETAF,4.0,,,,3.0,,,,,,,,,,,,,,,,,,
685,KD-Lib,SforAiDl/KD_Lib,pytorch-utils,,{},6.0,,1,False,KD-Lib,,['pytorch'],,,,,,,,,,,,,,,,45.0,,,,https://pypi.org/project/KD-Lib,45.0,,,,3.0,,,,,,,,,,,,,,,,,,
686,pandas-ai,gventuri/pandas-ai,others,,{},112.0,,1,False,pandas-ai,,,,,,,,,,,,,,,,,,,,,,https://pypi.org/project/pandas-ai,,,,,3.0,,,,,,,,,,,,,,,,,,
