,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
359,Hail,hail-is/hail,medical-data,,{},103.0,,9,False,hail,,,,['spark'],188.0,188.0,https://pypi.org/project/hail,60782.0,60782.0,,,,,,,,,,,,3.0,,,,,,,,,,,
360,Elephas,danielenricocahall/elephas,distributed-ml,,{},30.0,Deep learning on Spark with Keras.,9,False,elephas,conda-forge/elephas,,,"['keras', 'spark']",79.0,79.0,https://pypi.org/project/elephas,1337.0,1591.0,https://anaconda.org/conda-forge/elephas,2019-08-19 17:33:26.070,2025-04-22 14:57:10.644,2025-04-22 14:57:10.644000,21368.0,4.0,,,,,,3.0,,,,,,,,,,,
361,tsai,timeseriesAI/tsai,time-series-data,,{},25.0,,9,False,tsai,conda-forge/tsai,,,,287.0,287.0,https://pypi.org/project/tsai,17467.0,17467.0,https://anaconda.org/conda-forge/tsai,,,,,,,,,,,3.0,,,,,,,,,,,
362,voyager,spotify/voyager,nn-search,,{},8.0,,9,False,voyager,,,,,243.0,243.0,https://pypi.org/project/voyager,107040.0,107040.0,,,,,,,,,,,,3.0,,,,,,,,,,,
363,DDSP,magenta/ddsp,audio,,{},36.0,Differentiable Digital Signal Processing.,9,False,ddsp,conda-forge/ddsp,,,['tensorflow'],74.0,74.0,https://pypi.org/project/ddsp,2885.0,3269.0,https://anaconda.org/conda-forge/ddsp,2020-06-03 13:14:40.638,2025-04-22 14:57:27.526,2025-04-22 14:57:27.526000,28487.0,3.0,,,,,,2.0,,,,,,,,,,,
364,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,{},91.0,Machine learning in FPGAs using HLS.,9,False,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",58.0,58.0,https://pypi.org/project/hls4ml,3269.0,3464.0,https://anaconda.org/conda-forge/hls4ml,2020-09-29 21:06:25.423,2025-04-22 14:57:36.962,2025-04-22 14:57:36.962000,13866.0,4.0,,,,,,3.0,,,,,,,,,,,
365,Baal,baal-org/baal,probabilistics,,{},25.0,Library for bayesian active learning.,9,False,baal,conda-forge/baal,,,,76.0,76.0,https://pypi.org/project/baal,2221.0,2484.0,https://anaconda.org/conda-forge/baal,2021-01-20 20:35:22.269,2025-04-22 14:57:44.821,2025-04-22 14:57:44.821000,17622.0,5.0,,,,,,3.0,,,,,,,,,,,
366,pingouin,raphaelvallat/pingouin,probabilistics,,{},50.0,Pingouin is an open-source statistical package written in Python 3 and based mostly on Pandas and NumPy.,9,False,pingouin,conda-forge/pingouin,,,,,,https://pypi.org/project/pingouin,510630.0,513783.0,https://anaconda.org/conda-forge/pingouin,2020-06-15 06:04:02.429,2026-03-28 17:04:20.161,2026-03-28 17:04:20.161000,233330.0,30.0,,,,,,3.0,,,,,,,,,,,
367,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,{},35.0,PyTorch Extension Library of Optimized Scatter Operations.,9,False,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],,,https://pypi.org/project/torch-scatter,57576.0,76132.0,https://anaconda.org/conda-forge/pytorch_scatter,2020-06-01 16:15:18.085,2026-07-29 06:46:10.545,2026-07-29 06:46:10.545000,1373144.0,8.0,,,,,,2.0,,,,,,,,,,,
368,tensorflow-hub,tensorflow/hub,tensorflow-utils,,{},108.0,A library for transfer learning by reusing parts of TensorFlow models.,9,False,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],,,https://pypi.org/project/tensorflow-hub,2141163.0,2143103.0,https://anaconda.org/conda-forge/tensorflow-hub,2020-08-24 16:43:33.174,2025-04-22 14:56:51.855,2025-04-22 14:56:51.855000,139743.0,15.0,,,,,,2.0,,,,,,,,,,,
369,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,{},7.0,,9,False,iterative-stratification,,,,['sklearn'],645.0,645.0,https://pypi.org/project/iterative-stratification,179938.0,179938.0,,,,,,,,,,,,3.0,,,,,,,,,,,
370,modAL,modAL-python/modAL,others,,{},21.0,,9,False,modAL,,,,['sklearn'],,,https://pypi.org/project/modAL,68345865.0,68345865.0,,,,,,,,,,,,3.0,,,,,,,,,,,
371,pysc2,deepmind/pysc2,others,,{},39.0,,9,False,pysc2,,,,,985.0,985.0,https://pypi.org/project/pysc2,3071.0,3071.0,,,,,,,,,,,,3.0,,,,,,,,,,,
372,TabPy,tableau/TabPy,others,,{},55.0,,9,False,tabpy,anaconda/tabpy-client,,,,215.0,215.0,https://pypi.org/project/tabpy,2730.0,2787.0,https://anaconda.org/anaconda/tabpy-client,2017-04-06 20:14:02.493,2025-04-22 15:32:21.921,2025-04-22 15:32:21.921000,6447.0,1.0,,,,,,3.0,,,,,,,,,,,
373,mlx,ml-explore/mlx,ml-frameworks,,{},288.0,,8,False,mlx,,,,,,,https://pypi.org/project/mlx,1356633.0,1356633.0,,,,,,,,,,,,3.0,,,,,,,,,,,
374,unsloth,unslothai/unsloth,nlp,,{},270.0,,8,False,unsloth,,,,,,,https://pypi.org/project/unsloth,2196287.0,2196287.0,,,,,,,,,,,,3.0,,,,,,,,,,,
375,DeepPavlov,deepmipt/DeepPavlov,nlp,,{},78.0,,8,False,deeppavlov,,,,['tensorflow'],440.0,440.0,https://pypi.org/project/deeppavlov,1640.0,1640.0,,,,,,,,,,,,3.0,,,,,,,,,,,
376,TensorFlow Text,tensorflow/text,nlp,,{},123.0,,8,False,tensorflow-text,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-text,5701321.0,5701321.0,,,,,,,,,,,,3.0,,,,,,,,,,,
377,CLTK,cltk/cltk,nlp,,{},124.0,,8,False,cltk,,,,,310.0,310.0,https://pypi.org/project/cltk,4836.0,4836.0,,,,,,,,,,,,3.0,,,,,,,,,,,
378,Face Alignment,1adrianb/face-alignment,image,,{},26.0,,8,False,face-alignment,,,,['pytorch'],24.0,24.0,https://pypi.org/project/face-alignment,188217.0,188217.0,,,,,,,,,,,,3.0,,,,,,,,,,,
379,vidgear,abhiTronix/vidgear,image,,{},17.0,,8,False,vidgear,,,,,764.0,764.0,https://pypi.org/project/vidgear,25361.0,25361.0,,,,,,,,,,,,3.0,,,,,,,,,,,
380,vit-pytorch,lucidrains/vit-pytorch,image,,{},28.0,,8,False,vit-pytorch,,,,['pytorch'],24.0,24.0,https://pypi.org/project/vit-pytorch,183755.0,183755.0,,,,,,,,,,,,3.0,,,,,,,,,,,
381,MMOCR,open-mmlab/mmocr,ocr,,{},87.0,,8,False,mmocr,,,,['pytorch'],240.0,240.0,https://pypi.org/project/mmocr,3311.0,3311.0,,,,,,,,,,,,3.0,,,,,,,,,,,
382,vega,vega/ipyvega,data-viz,,{},15.0,A Jupyter widget for Vega 5 and Vega-Lite 4.,8,False,vega,conda-forge/vega,,,['jupyter'],4.0,4.0,https://pypi.org/project/vega,57035.0,79010.0,https://anaconda.org/conda-forge/vega,2020-05-13 21:13:44.886,2025-10-04 13:28:21.601,2025-10-04 13:28:21.601000,1648195.0,29.0,,,,,,3.0,,,,,,,,,,,
383,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,{},15.0,,8,False,pandas-bokeh,,,,['pandas'],782.0,782.0,https://pypi.org/project/pandas-bokeh,12591.0,12591.0,,,,,,,,,,,,3.0,,,,,,,,,,,
384,pythreejs,jupyter-widgets/pythreejs,data-viz,,{},30.0,A Python / ThreeJS bridge utilizing the Jupyter widget infrastructure.,8,False,pythreejs,conda-forge/pythreejs,,,['jupyter'],,,https://pypi.org/project/pythreejs,123086.0,142841.0,https://anaconda.org/conda-forge/pythreejs,2020-10-12 12:24:06.816,2025-04-22 14:56:22.872,2025-04-22 14:56:22.872000,1322150.0,18.0,,,,,,3.0,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,868.0,,,,,,
385,HiPlot,facebookresearch/hiplot,data-viz,,{},9.0,High dimensional Interactive Plotting tool.,8,False,hiplot,conda-forge/hiplot,,,,12.0,12.0,https://pypi.org/project/hiplot,13561.0,17733.0,https://anaconda.org/conda-forge/hiplot,2020-02-25 21:59:48.328,2025-04-22 14:57:21.906,2025-04-22 14:57:21.906000,325475.0,35.0,,,,,,3.0,,,,,,,,,,,
386,imodels,csinva/imodels,interpretability,,{},30.0,,8,False,imodels,,,,,155.0,155.0,https://pypi.org/project/imodels,55155.0,55155.0,,,,,,,,,,,,3.0,,,,,,,,,,,
387,keract,philipperemy/keract,interpretability,,{},17.0,,8,False,keract,,,,['tensorflow'],265.0,265.0,https://pypi.org/project/keract,9005.0,9005.0,,,,,,,,,,,,3.0,,,,,,,,,,,
388,iNNvestigate,albermax/innvestigate,interpretability,,{},22.0,,8,False,innvestigate,,,,['tensorflow'],151.0,151.0,https://pypi.org/project/innvestigate,410.0,410.0,,,,,,,,,,,,3.0,BSD-2-Clause,,,,,,,,,,
389,pygod,pygod-team/pygod,graph,,{},17.0,A Python Library for Graph Outlier Detection (Anomaly Detection).,8,False,pygod,conda-forge/pygod,,,,55.0,55.0,https://pypi.org/project/pygod,1521.0,1818.0,https://anaconda.org/conda-forge/pygod,2022-04-19 10:09:06.849,2025-04-22 14:58:15.321,2025-04-22 14:58:15.321000,15449.0,6.0,,,,,,2.0,,,,,,,,,,,
390,torch-cluster,rusty1s/pytorch_cluster,graph,,{},40.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,8,False,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,21199.0,29280.0,https://anaconda.org/conda-forge/pytorch_cluster,2020-05-31 21:25:54.413,2026-08-01 09:16:13.195,2026-08-01 09:16:13.195000,606121.0,5.0,,,,,,2.0,,,,,,,,,,,
391,StellarGraph,stellargraph/stellargraph,graph,,{},42.0,,8,False,stellargraph,,,,['tensorflow'],311.0,311.0,https://pypi.org/project/stellargraph,1367.0,1367.0,,,,,,,,,,,,2.0,,,,,,,,,,,
392,GeoViews,holoviz/geoviews,geospatial-data,,{},34.0,"GeoViews is a Python library that makes it easy to explore and visualize geographical, meteorological, and..",8,False,geoviews,conda-forge/geoviews,,,,5.0,5.0,https://pypi.org/project/geoviews,33509.0,39509.0,https://anaconda.org/conda-forge/geoviews,2020-09-23 20:06:45.056,2026-01-14 07:26:40.378,2026-01-14 07:26:40.378000,426069.0,29.0,,,,,,3.0,,,,,,,,,,,
393,prettymaps,marceloprates/prettymaps,geospatial-data,,{},23.0,A simple python library to draw pretty maps from OpenStreetMap data.,8,False,prettymaps,conda-forge/prettymaps,,,,74.0,74.0,https://pypi.org/project/prettymaps,536.0,740.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:24.113,2025-06-11 22:55:39.146,2025-06-11 22:55:39.146000,11250.0,7.0,,,,,,3.0,,,,,,,,,,,
394,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,{},44.0,Python module to get stock data from the Alpha Vantage Api.,8,False,alpha_vantage,conda-forge/alpha_vantage,,,,,,https://pypi.org/project/alpha_vantage,227742.0,227916.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:26.343,2025-04-22 14:57:44.470,2025-04-22 14:57:44.470000,11693.0,2.0,,,,,,3.0,,,,,,,,,,,
395,Qlib,microsoft/qlib,financial-data,,{},152.0,,8,False,pyqlib,,,,['pytorch'],24.0,24.0,https://pypi.org/project/pyqlib,54359.0,54359.0,,,,,,,,,,,,3.0,,,,,,,,,,,
396,NNI,microsoft/nni,hyperopt,,{},191.0,,8,False,nni,,,,,24.0,24.0,https://pypi.org/project/nni,46113.0,46113.0,,,,,,,,,,,,3.0,,,,,,,,,,,
397,gokart,m3dev/gokart,ml-experiments,,{},49.0,,8,False,gokart,,,,,85.0,85.0,https://pypi.org/project/gokart,12049.0,12049.0,,,,,,,,,,,,3.0,,,,,,,,,,,
398,ipyparallel,ipython/ipyparallel,distributed-ml,,{},116.0,Interactive Parallel Computing with IPython.,8,False,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,189747.0,222989.0,https://anaconda.org/conda-forge/ipyparallel,2020-10-15 04:18:35.774,2026-05-13 14:00:27.278,2026-05-13 14:00:27.278000,2326955.0,35.0,,,,,,3.0,,,,,,,,,,,
399,Darts,unit8co/darts,time-series-data,,{},163.0,A python library for user-friendly forecasting and anomaly detection on time series.,8,False,u8darts,conda-forge/u8darts-all,unit8/darts,,,,,https://pypi.org/project/u8darts,,2026.0,https://anaconda.org/conda-forge/u8darts-all,2021-07-30 09:48:56.369,2026-07-20 14:21:54.140,2026-07-20 14:21:54.140000,119958.0,47.0,https://hub.docker.com/r/unit8/darts,2026-07-20 10:26:36.528437,,,3690.0,3.0,,,,,,,,,,,
400,tsflex,predict-idlab/tsflex,time-series-data,,{},6.0,Toolkit for flexible processing & feature extraction on time-series data.,8,False,tsflex,conda-forge/tsflex,,,,23.0,23.0,https://pypi.org/project/tsflex,11253.0,11987.0,https://anaconda.org/conda-forge/tsflex,2021-07-06 15:16:45.577,2025-04-22 14:57:56.438,2025-04-22 14:57:56.438000,44817.0,16.0,,,,,,3.0,,,,,,,,,,,
401,ADTK,arundo/adtk,time-series-data,,{},11.0,A package for unsupervised time series anomaly detection.,8,False,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,511529.0,511693.0,https://anaconda.org/conda-forge/adtk,2020-03-04 17:10:14.111,2025-04-22 14:57:22.632,2025-04-22 14:57:22.632000,12643.0,3.0,,,,,,3.0,,,,,,,,,,,
402,librosa,librosa/librosa,audio,,{},139.0,Python module for audio and music processing.,8,False,librosa,conda-forge/librosa,,,,,,https://pypi.org/project/librosa,,24253.0,https://anaconda.org/conda-forge/librosa,2020-07-22 10:27:16.474,2026-07-31 19:05:43.386,2026-07-31 19:05:43.386000,1770539.0,24.0,,,,,,2.0,,,,,,,,,,,
403,speechbrain,speechbrain/speechbrain,audio,,{},277.0,,8,False,speechbrain,,,,['pytorch'],4360.0,4360.0,https://pypi.org/project/speechbrain,,,,,,,,,,,,,,2.0,,,,,,,,,,,
404,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,{},14.0,,8,False,m2cgen,,,,,353.0,353.0,https://pypi.org/project/m2cgen,22505.0,22505.0,,,,,,,,,,,,3.0,,,,,,,,,,,
405,cuDF,rapidsai/cudf,gpu-utilities,,{},350.0,,8,False,cudf,,,,,71.0,71.0,https://pypi.org/project/cudf,3020.0,3020.0,,,,,,,,,,,,3.0,,,,,,,,,,,
406,pytorch-optimizer,jettify/pytorch-optimizer,pytorch-utils,,{},26.0,A collection of optimizers for PyTorch compatible with optim module.,8,False,torch_optimizer,conda-forge/torch-optimizer,,,['pytorch'],,,https://pypi.org/project/torch_optimizer,158868.0,159162.0,https://anaconda.org/conda-forge/torch-optimizer,2021-04-21 17:27:11.637,2025-04-22 14:57:50.627,2025-04-22 14:57:50.627000,18821.0,3.0,,,,,,2.0,,,,,,,,,,,
407,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,{},6.0,,8,False,antialiased-cnns,,,,['pytorch'],82.0,82.0,https://pypi.org/project/antialiased-cnns,25971.0,25971.0,,,,,,,,,,,,2.0,CC BY-NC-SA 4.0,,,,,,,,,,
408,torchsde,google-research/torchsde,pytorch-utils,,{},10.0,SDE solvers and stochastic adjoint sensitivity analysis in PyTorch.,8,False,torchsde,conda-forge/torchsde,,,['pytorch'],,,https://pypi.org/project/torchsde,1791384.0,1792233.0,https://anaconda.org/conda-forge/torchsde,2021-01-11 10:31:24.791,2025-04-22 14:57:44.362,2025-04-22 14:57:44.362000,56893.0,2.0,,,,,,2.0,,,,,,,,,,,
409,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,{},44.0,,8,False,neural-structured-learning,,,,['tensorflow'],528.0,528.0,https://pypi.org/project/neural-structured-learning,1760.0,1760.0,,,,,,,,,,,,2.0,,,,,,,,,,,
410,combo,yzhao062/combo,sklearn-utils,,{},2.0,,8,False,combo,,,,"['sklearn', 'xgboost']",731.0,731.0,https://pypi.org/project/combo,61107.0,61107.0,,,,,,,,,,,,3.0,,,,,,,,,,,
411,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,{},24.0,,8,False,scikit-opt,,,,['sklearn'],287.0,287.0,https://pypi.org/project/scikit-opt,6897.0,6897.0,,,,,,,,,,,,3.0,,,,,,,,,,,
412,apricot,jmschrei/apricot,others,,{},5.0,,8,False,apricot-select,,,,,220.0,220.0,https://pypi.org/project/apricot-select,26946.0,26946.0,,,,,,,,,,,,3.0,,,,,,,,,,,
413,pycm,sepandhaghighi/pycm,others,,{},19.0,,8,False,pycm,,,,,423.0,423.0,https://pypi.org/project/pycm,16897.0,16897.0,,,,,,,,,,,,3.0,,,,,,,,,,,
414,dstack,dstackai/dstack,others,,{},72.0,,8,False,dstack,,,,,25.0,25.0,https://pypi.org/project/dstack,81872.0,81872.0,,,,,,,,,,,,3.0,,,,,,,,,,,
415,AugLy,facebookresearch/AugLy,others,,{},47.0,,8,False,augly,,,,,192.0,192.0,https://pypi.org/project/augly,2748.0,2748.0,,,,,,,,,,,,3.0,,,,,,,,,,,
416,ivy,unifyai/ivy,ml-frameworks,,{},1486.0,,7,False,ivy,,,,,,,https://pypi.org/project/ivy,26443.0,26443.0,,,,,,,,,,,,3.0,,,,,,,,,,,
417,ktrain,amaiya/ktrain,ml-frameworks,,{},17.0,,7,False,ktrain,,,,['tensorflow'],579.0,579.0,https://pypi.org/project/ktrain,3025.0,3025.0,,,,,,,,,,,,3.0,,,,,,,,,,,
418,Determined,determined-ai/determined,ml-frameworks,,{},130.0,,7,False,determined,,,https://docs.determined.ai,"['pytorch', 'tensorflow']",,,https://pypi.org/project/determined,37901.0,37901.0,,,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,
419,small-text,webis-de/small-text,nlp,,{},10.0,Active Learning for Text Classification in Python.,7,False,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",35.0,35.0,https://pypi.org/project/small-text,697.0,1228.0,https://anaconda.org/conda-forge/small-text,2022-07-04 12:50:35.173,2026-05-23 20:05:20.701,2026-05-23 20:05:20.701000,26057.0,15.0,,,,,,3.0,,,,,,,,,,,
420,torchtext,pytorch/text,nlp,,{},156.0,,7,False,torchtext,,,,['pytorch'],,,https://pypi.org/project/torchtext,260434.0,260434.0,,,,,,,,,,,,3.0,,,,,,,,,,,
421,ParlAI,facebookresearch/ParlAI,nlp,,{},219.0,,7,False,parlai,,,,['pytorch'],24.0,24.0,https://pypi.org/project/parlai,2111.0,2111.0,,,,,,,,,,,,3.0,,,,,,,,,,,
422,Rasa,RasaHQ/rasa,nlp,,{},600.0,,7,False,rasa,,,,['tensorflow'],,,https://pypi.org/project/rasa,254346.0,254346.0,,,,,,,,,,,,3.0,,,,,,,,,,,
423,torch-points3d,torch-points3d/torch-points3d,image,,{},36.0,,7,False,torch-points3d,,,,['pytorch'],36.0,36.0,https://pypi.org/project/torch-points3d,439.0,439.0,,,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,
424,icevision,airctic/icevision,image,,{},41.0,,7,False,icevision,,,,,,,https://pypi.org/project/icevision,472055.0,472055.0,,,,,,,,,,,,3.0,,,,,,,,,,,
425,Pillow-SIMD,uploadcare/pillow-simd,image,,{},435.0,,7,False,pillow-simd,,,,,,,https://pypi.org/project/pillow-simd,48272.0,48272.0,,,,,,,,,,,,3.0,PIL,,,,,,,,,,
426,HyperTools,ContextLab/hypertools,data-viz,,{},23.0,,7,False,hypertools,,,,,507.0,507.0,https://pypi.org/project/hypertools,862.0,862.0,,,,,,,,,,,,3.0,,,,,,,,,,,
427,What-If Tool,PAIR-code/what-if-tool,interpretability,,{},21.0,An easy-to-use interface for expanding understanding of a black-box classification or regression ML model.,7,False,witwidget,conda-forge/tensorboard-plugin-wit,,,,2.0,2.0,https://pypi.org/project/witwidget,20729.0,56778.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2020-06-22 09:11:25.867,2025-04-22 14:57:28.709,2025-04-22 14:57:28.709000,2654385.0,4.0,,,,,,3.0,,,wit-widget,https://www.npmjs.com/package/wit-widget,179.0,,,,,,
428,LIT,PAIR-code/lit,interpretability,,{},38.0,"The Language Interpretability Tool (LIT) is a visual, interactive model-understanding tool for NLP models.",7,False,lit-nlp,conda-forge/lit-nlp,,,,,,https://pypi.org/project/lit-nlp,14431.0,16645.0,https://anaconda.org/conda-forge/lit-nlp,2020-09-15 18:01:28.584,2025-04-22 14:57:35.818,2025-04-22 14:57:35.818000,157242.0,6.0,,,,,,3.0,,,,,,,,,,,
429,Netron,lutzroeder/netron,interpretability,,{},,,7,False,netron,,,,"['pytorch', 'tensorflow']",13.0,13.0,https://pypi.org/project/netron,93303.0,93303.0,,,,,,,,,,,,3.0,,,,,,,,,,,
430,eli5,TeamHG-Memex/eli5,interpretability,,{},17.0,Debug machine learning classifiers and explain their predictions.,7,False,eli5,conda-forge/eli5,,,,,,https://pypi.org/project/eli5,130861.0,136288.0,https://anaconda.org/conda-forge/eli5,2020-06-15 13:11:09.444,2025-04-30 05:40:51.091,2025-04-30 05:40:51.091000,401642.0,12.0,,,,,,3.0,,,,,,,,,,,
431,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,{},25.0,,7,False,quantus,,,,,75.0,75.0,https://pypi.org/project/quantus,1471.0,1471.0,,,,,,,,,,,,3.0,,,,,,,,,,,
432,tf-explain,sicara/tf-explain,interpretability,,{},18.0,,7,False,tf-explain,,,,['tensorflow'],299.0,299.0,https://pypi.org/project/tf-explain,1833.0,1833.0,,,,,,,,,,,,3.0,,,,,,,,,,,
433,tf-keras-vis,keisen/tf-keras-vis,interpretability,,{},3.0,,7,False,tf-keras-vis,,,,['tensorflow'],234.0,234.0,https://pypi.org/project/tf-keras-vis,4233.0,4233.0,,,,,,,,,,,,3.0,,,,,,,,,,,
434,Explainability 360,Trusted-AI/AIX360,interpretability,,{},42.0,,7,False,aix360,,,,,175.0,175.0,https://pypi.org/project/aix360,1611.0,1611.0,,,,,,,,,,,,3.0,,,,,,,,,,,
435,Paddle Graph Learning,PaddlePaddle/PGL,graph,,{},31.0,,7,False,pgl,,,,['paddle'],69.0,69.0,https://pypi.org/project/pgl,1218.0,1218.0,,,,,,,,,,,,3.0,,,,,,,,,,,
436,jraph,deepmind/jraph,graph,,{},17.0,A Graph Neural Network Library in Jax.,7,False,jraph,conda-forge/jraph,,,['jax'],,,https://pypi.org/project/jraph,87494.0,87768.0,https://anaconda.org/conda-forge/jraph,2021-10-31 19:30:25.290,2025-04-22 14:58:03.890,2025-04-22 14:58:03.890000,15898.0,4.0,,,,,,3.0,,,,,,,,,,,
437,AmpliGraph,Accenture/AmpliGraph,graph,,{},21.0,,7,False,ampligraph,,,,['tensorflow'],70.0,70.0,https://pypi.org/project/ampligraph,1347.0,1347.0,,,,,,,,,,,,3.0,,,,,,,,,,,
438,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,{},44.0,Search and download Copernicus Sentinel satellite images.,7,False,sentinelsat,conda-forge/sentinelsat,,,,,,https://pypi.org/project/sentinelsat,18963.0,19652.0,https://anaconda.org/conda-forge/sentinelsat,2020-10-04 14:33:56.496,2025-04-22 14:57:37.199,2025-04-22 14:57:37.199000,48244.0,6.0,,,,,,3.0,,,,,,,,,,,
439,Talos,autonomio/talos,hyperopt,,{},23.0,,7,False,talos,,,,['tensorflow'],208.0,208.0,https://pypi.org/project/talos,519.0,519.0,,,,,,,,,,,,3.0,,,,,,,,,,,
440,Sklearn-genetic-opt,rodrigo-arenas/Sklearn-genetic-opt,hyperopt,,{},50.0,,7,False,sklearn-genetic-opt,,,,,74.0,74.0,https://pypi.org/project/sklearn-genetic-opt,3885.0,3885.0,,,,,,,,,,,,3.0,,,,,,,,,,,
441,SMAC3,automl/SMAC3,hyperopt,,{},81.0,Sequential Model-based Algorithm Configuration.,7,False,smac,conda-forge/smac,,,,,,https://pypi.org/project/smac,36176.0,36901.0,https://anaconda.org/conda-forge/smac,2021-03-19 15:08:39.735,2025-04-22 14:57:48.900,2025-04-22 14:57:48.900000,47136.0,16.0,,,,,,3.0,,,,,,,,,,,
442,FEDOT,nccr-itmo/FEDOT,hyperopt,,{},42.0,,7,False,fedot,,,,,66.0,66.0,https://pypi.org/project/fedot,1308.0,1308.0,,,,,,,,,,,,3.0,,,,,,,,,,,
443,lightwood,mindsdb/lightwood,hyperopt,,{},50.0,,7,False,lightwood,,,,['pytorch'],139.0,139.0,https://pypi.org/project/lightwood,7922.0,7922.0,,,,,,,,,,,,3.0,,,,,,,,,,,
444,Labml,labmlai/labml,ml-experiments,,{},9.0,,7,False,labml,,,,,250.0,250.0,https://pypi.org/project/labml,2819.0,2819.0,,,,,,,,,,,,3.0,,,,,,,,,,,
